itemId	latitude	longitude	venue
884	35.72	139.93	Subway
885	13.77	100.63	Neighborhood
886	3.07	101.59	General College & University
887	3.05	101.59	Malaysian Restaurant
888	35.71	139.84	Train Station
889	35.68	139.69	Train Station
890	35.69	139.70	Train Station
891	35.71	139.85	Home (private)
892	13.72	100.51	Train Station
893	34.58	135.56	Train Station
894	40.73	-74.00	Subway
895	40.71	-73.95	Other Great Outdoors
896	40.65	-73.95	Neighborhood
897	40.69	-73.93	Home (private)
898	40.69	-73.93	Home (private)
899	40.69	-73.93	General Travel
900	40.73	-74.00	Road
901	35.68	139.77	Subway
902	35.84	139.80	Train Station
903	35.73	139.77	Train Station
904	35.83	139.80	Train Station
905	38.56	-121.49	Government Building
906	38.55	-121.50	Home (private)
907	33.50	-112.07	Residential Building (Apartment / Condo)
908	35.40	139.47	Subway
909	35.40	139.47	Train Station
910	35.41	139.60	Subway
911	35.48	139.63	Train Station
912	13.74	100.56	Train Station
913	13.75	100.53	Train Station
914	34.69	135.19	Train Station
915	34.71	135.20	Train Station
916	35.51	139.62	Train Station
917	36.11	140.11	Convenience Store
918	36.11	140.10	College Lab
919	3.21	101.73	Light Rail
920	35.79	139.61	Train Station
921	10.24	123.81	Home (private)
922	14.65	121.03	Train Station
923	14.55	121.05	Mall
924	48.80	9.26	Home (private)
925	48.80	9.26	Home (private)
926	48.80	9.26	Home (private)
927	48.80	9.23	Coworking Space
928	34.70	135.50	Platform
929	34.74	135.52	Train Station
930	34.78	135.54	Train Station
931	35.64	139.60	Train Station
932	34.72	135.26	Train Station
933	34.73	135.28	Train Station
934	34.77	135.51	Train Station
935	34.77	135.51	University
936	34.72	135.26	Train Station
937	35.85	139.67	Train Station
938	35.85	139.67	Train Station
939	35.66	139.76	Light Rail
940	34.65	135.52	Train Station
941	34.65	135.51	Subway
942	13.79	100.58	Building
943	13.73	100.57	Mall
944	13.76	100.57	Mall
945	51.42	6.89	Home (private)
946	51.43	6.88	Coffee Shop
947	33.83	130.87	Train Station
948	33.88	130.88	Train Station
949	33.88	130.88	Convenience Store
950	33.89	130.88	Train Station
951	35.53	139.44	Train Station
952	35.71	139.80	Subway
953	35.34	139.45	Train Station
954	35.64	140.09	Train Station
955	35.66	139.87	Subway
956	35.66	139.86	Subway
957	35.67	140.04	Train Station
958	35.77	139.64	Subway
959	13.73	100.53	Train Station
960	35.75	139.74	Bus Station
961	35.69	139.70	Hobby Shop
962	-6.17	106.98	Pub
963	-6.16	106.91	Mall
964	36.38	139.73	High School
965	36.31	139.81	Train Station
966	36.31	139.81	Train Station
967	34.63	135.05	Train Station
968	37.39	127.11	Road
969	35.84	139.97	Train Station
970	35.00	135.95	Train Station
971	-23.56	-46.66	Greek Restaurant
972	-23.62	-46.70	Mall
973	-23.56	-46.66	Hotel
974	-23.56	-46.66	Gym / Fitness Center
975	-23.56	-46.66	Bakery
976	-23.59	-46.68	Office
977	-23.57	-46.70	Steakhouse
978	-23.56	-46.66	Residential Building (Apartment / Condo)
979	35.70	139.65	Subway
980	35.65	139.74	Subway
981	35.62	139.57	Bridge
982	35.69	139.70	Platform
983	35.73	139.71	Road
984	35.73	139.72	Hobby Shop
985	35.85	139.81	Convenience Store
986	35.84	139.84	Bridge
987	51.13	4.23	Home (private)
988	35.64	139.59	Train Station
989	35.65	139.64	Train Station
990	38.26	140.88	Electronics Store
991	34.67	135.50	Subway
992	34.67	135.48	Bus Station
993	35.61	139.58	Monument / Landmark
994	35.58	139.66	Train Station
995	35.62	139.57	Monument / Landmark
996	38.71	-9.14	Hotel
997	38.75	-9.16	Hotel
998	38.73	-9.16	Restaurant
999	38.72	-9.15	Coworking Space
1000	34.75	135.36	Train Station
1001	34.75	135.36	Train
1002	34.75	135.36	Platform
1003	35.76	139.82	Subway
1004	35.71	139.77	Subway
1005	34.99	135.76	Mall
1006	34.99	135.76	Subway
1007	35.02	135.76	Subway
1008	35.02	135.76	Road
1009	34.72	135.38	Train Station
1010	34.70	135.50	Train Station
1011	34.70	135.50	Arcade
1012	51.33	12.37	Grocery Store
1013	51.33	12.32	Light Rail
1014	51.32	12.33	Bus Line
1015	35.67	139.76	Plaza
1016	35.53	139.70	Other Nightlife
1017	34.61	135.51	Subway
1018	35.17	136.88	Subway
1019	34.70	135.50	Platform
1020	34.73	135.49	Train Station
1021	34.82	135.56	Train Station
1022	34.98	135.76	Train Station
1023	34.66	135.50	Road
1024	34.66	135.50	Toy / Game Store
1025	35.70	139.56	Train Station
1026	43.07	141.49	Home (private)
1027	36.24	139.08	Convenience Store
1028	35.69	139.70	Subway
1029	35.77	139.66	Train Station
1030	33.59	130.40	Mall
1031	33.59	130.40	Arcade
1032	34.75	134.87	Train Station
1033	35.82	139.70	Train Station
1034	35.68	140.00	Train Station
1035	35.70	139.78	Subway
1036	35.73	139.79	Subway
1037	35.71	139.77	Train Station
1038	37.50	127.00	Subway
1039	39.23	-84.26	Home (private)
1040	39.23	-84.26	Home (private)
1041	36.00	139.56	Train Station
1042	35.51	139.62	Subway
1043	13.67	100.63	Mall
1044	34.70	135.50	Subway
1045	34.72	135.55	Subway
1046	35.61	139.69	Train Station
1047	35.63	139.72	Train Station
1048	35.71	139.81	Train Station
1049	35.50	139.45	Train Station
1050	35.74	139.75	Train Station
1051	35.73	139.75	Office
1052	35.54	139.59	Subway
1053	-23.53	-46.63	College Administrative Building
1054	-23.53	-46.54	Home (private)
1055	34.68	135.17	Train Station
1056	35.75	139.76	Light Rail
1057	35.75	139.74	Light Rail
1058	1.37	103.84	Home (private)
1059	1.37	103.85	Mall
1060	1.37	103.84	Home (private)
1061	1.37	103.83	High School
1062	35.55	139.79	Train Station
1063	13.74	100.55	Train Station
1064	13.74	100.54	School
1065	13.81	100.57	Home (private)
1066	13.75	100.53	Mall
1067	14.07	100.61	College Engineering Building
1068	14.06	100.60	Residential Building (Apartment / Condo)
1069	35.67	139.81	Subway
1070	35.66	139.70	Train Station
1071	35.76	139.69	Train Station
1072	35.51	139.44	Train Station
1073	35.69	139.70	Arcade
1074	34.75	135.53	General Travel
1075	34.75	135.53	Train Station
1076	35.00	135.76	Train Station
1077	35.00	135.73	Road
1078	35.00	135.73	Train Station
1079	35.00	135.76	Subway
1080	-3.75	-38.50	Office
1081	-3.75	-38.50	Office
1082	-23.65	-46.53	Bus Station
1083	-23.66	-46.52	Road
1084	-23.69	-46.51	Home (private)
1085	3.20	101.74	Mall
1086	3.20	101.74	Gym
1087	35.27	139.68	Train Station
1088	35.26	139.69	Train Station
1089	35.23	139.70	Train Station
1090	35.65	139.75	Subway
1091	35.79	139.72	Bridge
1092	35.77	139.87	Japanese Restaurant
1093	35.77	139.87	Train Station
1094	35.84	139.90	Train Station
1095	35.84	139.90	Train Station
1096	35.73	139.80	Train Station
1097	35.60	139.51	Train Station
1098	34.49	135.42	Train Station
1099	34.53	135.46	Train Station
1100	34.65	135.52	Train Station
1101	52.52	13.45	Home (private)
1102	35.66	139.58	Train Station
1103	35.61	139.73	Train Station
1104	35.51	139.57	Train Station
1105	35.52	139.59	Factory
1106	35.48	139.63	Train Station
1107	35.68	139.77	Train Station
1108	35.51	139.63	Train Station
1109	35.51	139.63	Train Station
1110	35.51	139.59	Bridge
1111	35.51	139.57	Convenience Store
1112	35.51	139.56	Home (private)
1113	35.16	136.92	Train Station
1114	35.87	139.93	Train Station
1115	34.99	135.76	Train Station
1116	35.01	135.74	Train Station
1117	34.93	135.69	Train Station
1118	34.82	135.58	Train Station
1119	35.88	129.22	Coworking Space
1120	35.87	129.21	Home (private)
1121	35.07	136.68	Train Station
1122	34.95	137.17	Train Station
1123	35.17	136.88	Train Station
1124	35.54	139.44	Train Station
1125	35.44	139.36	Train Station
1126	35.71	139.78	Train Station
1127	35.86	139.97	Train Station
1128	35.82	139.98	Train Station
1129	35.65	139.55	Train Station
1130	35.70	139.77	Arcade
1131	35.65	139.54	Arcade
1132	35.37	136.62	Train Station
1133	34.83	134.69	Train Station
1134	34.81	134.58	Train Station
1135	28.71	-81.77	General Travel
1136	28.67	-81.78	Road
1137	28.62	-81.76	General Travel
1138	28.56	-81.70	Home (private)
1139	28.57	-81.70	Hiking Trail
1140	28.57	-81.72	Road
1141	28.57	-81.72	Road
1142	28.58	-81.75	Road
1143	28.59	-81.75	Road
1144	35.75	139.72	Subway
1145	40.99	28.85	Home (private)
1146	-23.53	-46.61	Office
1147	3.14	101.71	Mall
1148	35.47	139.46	Train Station
1149	35.52	139.63	Train Station
1150	35.52	139.63	Sake Bar
1151	35.51	139.63	Train Station
1152	35.62	139.68	Train Station
1153	35.66	139.77	Bridge
1154	35.98	139.75	Train Station
1155	35.75	139.81	University
1156	35.73	139.71	Arcade
1157	41.01	28.54	Residential Building (Apartment / Condo)
1158	41.01	28.54	Building
1159	41.01	28.54	Other Great Outdoors
1160	35.79	139.46	Train Station
1161	35.71	139.70	Train Station
1162	35.67	139.62	Convenience Store
1163	35.67	139.62	Train Station
1164	35.69	139.70	Subway
1165	35.66	139.73	Subway
1166	13.77	100.39	Coworking Space
1167	13.78	100.42	Bus Station
1168	13.74	100.53	Mall
1169	35.56	139.72	Train Station
1170	35.61	139.48	Train Station
1171	35.56	139.71	Sake Bar
1172	35.65	139.80	Subway
1173	35.68	139.76	Train Station
1174	10.70	122.55	Tech Startup
1175	10.71	122.57	Home (private)
1176	14.52	121.01	Airport
1177	34.68	135.50	Subway
1178	34.71	135.58	Residential Building (Apartment / Condo)
1179	34.71	135.58	Subway
1180	35.32	134.88	Train Station
1181	22.34	114.18	Train Station
1182	22.31	114.22	Building
1183	22.29	114.20	Pier
1184	35.67	139.74	Subway
1185	35.38	139.93	Train Station
1186	34.70	135.51	Subway
1187	40.96	29.07	Other Great Outdoors
1188	40.99	28.73	University
1189	35.68	139.64	Train Station
1190	35.69	139.66	Bus Station
1191	35.69	139.70	Subway
1192	35.66	139.67	Train Station
1193	35.58	139.48	Train Station
1194	35.66	139.67	Train Station
1195	35.69	139.66	Road
1196	35.70	139.58	Parking
1197	35.70	139.58	Train Station
1198	35.17	136.94	Convenience Store
1199	35.17	136.94	Park
1200	35.56	139.67	Train Station
1201	35.51	139.68	Train Station
1202	35.51	139.68	Train Station
1203	35.51	139.68	Train
1204	35.49	139.70	Train Station
1205	35.75	139.75	Train Station
1206	35.66	139.73	Subway
1207	-33.44	-70.65	Subway
1208	51.97	5.65	Office
1209	2.97	101.72	Home (private)
1210	35.70	139.77	Hardware Store
1211	35.70	139.77	Electronics Store
1212	35.67	139.79	Subway
1213	35.11	136.73	Train Station
1214	34.99	137.01	Train Station
1215	36.47	140.58	Home (private)
1216	36.47	140.57	Train Station
1217	35.42	139.49	Train Station
1218	35.01	135.74	Subway
1219	35.01	135.76	Subway
1220	35.01	135.76	Road
1221	35.01	135.76	Convenience Store
1222	35.01	135.76	History Museum
1223	35.01	135.75	Mall
1224	35.01	135.74	Road
1225	35.68	139.76	Convention Center
1226	35.68	139.78	Subway
1227	35.71	139.78	Train Station
1228	36.11	139.43	Train Station
1229	13.76	100.50	Road
1230	13.83	100.57	Multiplex
1231	34.51	135.79	Train Station
1232	34.67	135.52	Train Station
1233	34.66	135.51	Toy / Game Store
1234	34.66	135.50	Hobby Shop
1235	34.67	135.50	Electronics Store
1236	34.67	135.50	Train Station
1237	-15.78	-47.89	Building
1238	-15.78	-47.89	Office
1239	3.07	101.51	Food Court
1240	3.07	101.51	College Residence Hall
1241	34.93	135.76	Train Station
1242	34.82	135.65	Train Station
1243	35.70	139.77	Chinese Restaurant
1244	35.70	139.77	Event Space
1245	-23.66	-46.73	College Technology Building
1246	34.62	135.52	Subway
1247	34.65	135.51	Road
1248	34.65	135.51	Park
1249	33.51	130.47	Grocery Store
1250	35.67	139.76	Train Station
1251	35.68	139.76	Subway
1252	35.75	139.55	Train Station
1253	35.66	139.70	Subway
1254	35.86	139.52	Train Station
1255	-23.69	-46.58	Home (private)
1256	-23.61	-46.64	Tech Startup
1257	35.40	139.53	Train Station
1258	35.70	139.78	Subway
1259	35.70	139.77	Mall
1260	35.73	139.72	Subway
1261	36.56	139.90	Train Station
1262	37.40	140.39	Train Station
1263	35.91	139.62	Platform
1264	34.68	135.50	Subway
1265	34.82	135.41	Train Station
1266	35.61	139.57	Monument / Landmark
1267	35.61	139.57	Monument / Landmark
1268	35.61	139.57	Monument / Landmark
1269	35.61	139.57	Monument / Landmark
1270	35.61	139.57	Road
1271	35.70	139.77	Train Station
1272	1.32	103.89	Home (private)
1273	1.32	103.87	Home (private)
1274	47.51	19.02	Plaza
1275	39.87	32.73	Mall
1276	-23.47	-46.58	Neighborhood
1277	-23.56	-46.63	University
1278	35.37	139.18	Train Station
1279	35.55	139.77	Airport Terminal
1280	3.07	101.59	Malaysian Restaurant
1281	2.75	101.70	Airport
1282	-33.44	-70.66	Subway
1283	-33.42	-70.60	Subway
1284	-33.41	-70.60	Office
1285	35.67	139.74	Subway
1286	35.75	139.81	Subway
1287	35.77	139.81	Train
1288	34.66	135.50	Subway
1289	35.69	139.77	Train Station
1290	34.69	135.50	Train Station
1291	34.81	135.64	Train Station
1292	37.86	23.75	General College & University
1293	35.74	139.85	Train Station
1294	35.76	139.73	Park
1295	35.70	139.77	Bookstore
1296	35.70	139.77	Japanese Restaurant
1297	35.70	139.77	Mobile Phone Shop
1298	35.70	139.77	Mobile Phone Shop
1299	35.70	139.77	Platform
1300	35.70	139.77	Subway
1301	50.80	4.35	Home (private)
1302	50.80	4.34	Train Station
1303	50.80	4.34	Plaza
1304	50.81	4.35	Light Rail
1305	35.63	139.74	Train
1306	35.30	139.58	Train Station
1307	35.67	139.76	Train Station
1308	35.30	139.58	Bus Line
1309	35.79	139.26	Train Station
1310	35.72	139.34	Train Station
1311	35.61	139.52	Train Station
1312	35.66	139.67	Train Station
1313	36.00	139.40	Train Station
1314	35.53	139.70	Bus Station
1315	35.81	139.59	Train Station
1316	35.82	139.59	Train Station
1317	34.70	135.49	Train Station
1318	34.70	135.50	Plaza
1319	34.70	135.50	Event Space
1320	34.70	135.50	Plaza
1321	34.70	135.50	Platform
1322	34.82	135.56	Bus Station
1323	35.75	139.42	Train Station
1324	37.91	139.06	Train Station
1325	37.65	138.93	Gym
1326	1.48	124.84	Road
1327	1.47	124.83	Mall
1328	33.59	130.42	Platform
1329	33.54	130.47	Train Station
1330	35.67	139.71	Subway
1331	-33.05	-71.54	Home (private)
1332	-33.43	-70.63	Subway
1333	-33.53	-70.60	Subway
1334	-26.26	-48.85	Office
1335	33.59	130.40	Bus Station
1336	13.81	100.51	Office
1337	13.80	100.54	Subway
1338	13.72	100.56	Convention Center
1339	13.79	100.52	Mall
1340	35.67	138.57	Train Station
1341	35.45	139.39	Train Station
1342	35.73	139.71	Train Station
1343	35.27	139.67	Bus Line
1344	35.23	139.66	Bus Station
1345	35.74	139.47	Museum
1346	35.67	139.71	Subway
1347	35.64	139.67	Train Station
1348	35.74	139.46	Train Station
1349	13.72	100.50	Train Station
1350	13.71	100.41	Mall
1351	13.78	100.48	Mall
1352	35.70	139.77	Nightclub
1353	34.70	135.49	Train Station
1354	34.99	135.76	Bus Line
1355	34.39	135.33	Train Station
1356	35.72	139.93	Train Station
1357	35.91	139.48	Train Station
1358	35.91	139.48	Train Station
1359	35.74	139.66	Train Station
1360	35.84	139.35	Train Station
1361	35.85	139.32	Train Station
1362	-33.44	-70.64	Subway
1363	-33.45	-70.64	Building
1364	-33.44	-70.64	Other Great Outdoors
1365	-33.44	-70.64	Other Great Outdoors
1366	-33.42	-70.62	Tech Startup
1367	-33.53	-70.58	Home (private)
1368	-33.42	-70.66	Medical School
1369	4.17	73.51	Home (private)
1370	4.17	73.51	Electronics Store
1371	35.89	139.79	Train Station
1372	35.75	139.80	Train Station
1373	35.55	140.21	Train Station
1374	35.70	139.81	Train Station
1375	35.70	139.79	Train Station
1376	35.58	140.13	Platform
1377	35.64	139.82	Convenience Store
1378	35.63	139.72	Train Station
1379	35.65	139.83	Train Station
1380	35.65	140.04	Train Station
1381	35.70	139.75	Subway
1382	35.70	139.75	Building
1383	35.70	139.58	Bus Line
1384	35.68	139.57	Bus Station
1385	35.66	139.70	Train Station
1386	35.70	139.62	Train Station
1387	35.49	139.65	Train Station
1388	10.10	-84.47	Neighborhood
1389	10.09	-84.47	Outdoors & Recreation
1390	10.07	-84.47	Other Great Outdoors
1391	10.09	-84.47	Park
1392	35.29	139.64	Train Station
1393	35.41	139.60	Train Station
1394	35.70	139.70	Train Station
1395	35.65	139.71	Train Station
1396	35.62	139.73	Train Station
1397	35.62	139.74	Train Station
1398	35.50	139.67	Train Station
1399	35.39	139.61	Train Station
1400	35.36	139.63	Train Station
1401	35.33	139.62	Train Station
1402	35.62	139.75	Light Rail
1403	36.38	139.05	Train Station
1404	36.32	139.01	Train Station
1405	36.35	139.02	Train Station
1406	36.36	139.02	Train Station
1407	36.13	139.38	Bridge
1408	36.15	139.47	Train Station
1409	36.15	139.47	Parking
1410	36.14	139.39	Train Station
1411	36.14	139.39	Parking
1412	36.13	139.38	Bridge
1413	50.05	8.79	Home (private)
1414	50.01	8.65	Government Building
1415	15.17	120.58	Fast Food Restaurant
1416	35.34	139.62	Train Station
1417	35.83	139.93	Train Station
1418	35.61	140.11	Train Station
1419	35.73	139.97	Train Station
1420	35.83	139.92	Train Station
1421	35.67	139.69	Grocery Store
1422	35.67	139.69	Train Station
1423	13.75	100.54	Department Store
1424	13.74	100.54	Department Store
1425	13.78	100.58	Home (private)
1426	13.79	100.57	Subway
1427	50.80	4.34	Light Rail
1428	14.57	121.03	Home (private)
1429	14.53	121.02	Professional & Other Places
1430	14.53	121.02	Office
1431	35.88	139.92	Train Station
1432	35.69	139.76	Subway
1433	35.75	139.81	Train Station
1434	40.79	-73.95	Subway
1435	40.75	-73.98	Train Station
1436	35.67	139.75	Subway
1437	41.07	29.01	Bus Station
1438	41.00	28.89	Mall
1439	35.73	139.71	Electronics Store
1440	-33.44	-70.65	Subway
1441	-33.47	-70.62	Subway
1442	7.97	-80.43	Other Great Outdoors
1443	13.85	100.45	Home (private)
1444	13.76	100.54	Train Station
1445	13.84	100.49	Pier
1446	35.45	139.39	Train Station
1447	35.46	139.62	Arcade
1448	35.47	139.62	Electronics Store
1449	34.72	135.25	Train Station
1450	35.67	139.47	Train Station
1451	35.78	139.49	Train Station
1452	10.29	123.89	Home (private)
1453	35.68	139.72	Train Station
1454	35.69	139.70	Bus Station
1455	3.14	101.71	Mall
1456	35.76	139.68	Train Station
1457	34.97	138.39	Train Station
1458	35.17	136.88	Platform
1459	13.78	100.55	Mall
1460	35.43	139.66	Building
1461	35.73	139.71	Subway
1462	34.78	135.63	Train Station
1463	-33.45	-70.69	Subway
1464	35.17	136.91	Mall
1465	35.78	139.90	Train Station
1466	-12.15	-77.02	Bus Station
1467	35.63	139.79	Train Station
1468	35.70	139.58	Train Station
1469	3.15	101.71	Neighborhood
1470	3.15	101.71	Food Truck
1471	-15.87	-47.92	Airport
1472	-3.78	-38.54	Airport
1473	-11.98	-77.06	Bus Station
1474	-12.12	-77.03	Office
1475	51.59	4.78	Train Station
1476	-33.52	-70.60	Mall
1477	42.82	-1.64	Bar
1478	-33.52	-70.60	Subway
1479	9.38	-83.71	Office
1480	9.37	-83.70	Home (private)
1481	35.67	139.70	Train Station
1482	28.38	-81.55	Theme Park
1483	28.42	-81.58	Theme Park
1484	40.88	-74.12	Home (private)
1485	40.96	28.82	Neighborhood
1486	-23.56	-46.66	Road
1487	-23.56	-46.66	Road
1488	14.58	-60.98	Other Great Outdoors
1489	39.56	-84.30	Electronics Store
1490	39.36	-84.59	Home (private)
1491	-23.63	-46.66	Airport
1492	34.70	137.73	Smoke Shop
1493	34.72	137.71	Elementary School
1494	10.00	-84.20	Airport
1495	9.93	-84.08	Bus Line
1496	9.87	-83.92	Other Great Outdoors
1497	35.16	136.91	Arcade
1498	-23.55	-46.63	Subway
1499	35.63	139.79	Convention Center
1500	-33.01	-71.55	Mall
1501	35.59	139.67	Train Station
1502	35.73	139.59	Train Station
1503	27.33	-82.51	Home (private)
1504	35.87	140.04	Train Station
1505	35.93	140.14	Train Station
1506	36.01	140.16	Train Station
1507	34.92	135.70	Train Station
1508	34.73	135.50	Train Station
1509	13.70	100.48	Home (private)
1510	47.50	19.11	Bus Station
1511	-25.44	-49.32	Mall
1512	-25.43	-49.30	Residential Building (Apartment / Condo)
1513	-25.44	-49.31	Home (private)
1514	35.29	139.58	Train Station
1515	35.30	139.57	Shrine
1516	3.10	101.71	Residential Building (Apartment / Condo)
1517	33.98	-118.12	Parking
1518	33.69	-117.88	Lake
1519	-33.44	-70.64	Neighborhood
1520	-33.44	-70.63	Park
1521	3.16	101.71	Mall
1522	3.16	101.71	Light Rail
1523	36.07	139.68	Train Station
1524	-33.44	-70.64	Performing Arts Venue
1525	-6.13	106.71	Home (private)
1526	-6.13	106.66	Airport
1527	-6.89	107.58	Building
1528	1.51	103.65	Home (private)
1529	3.02	101.45	Home (private)
1530	33.59	130.42	Train Station
1531	33.59	130.40	Concert Hall
1532	13.86	100.52	Road
1533	13.72	100.52	Train Station
1534	14.64	121.05	Home (private)
1535	14.65	121.03	Mall
1536	14.66	121.03	Mall
1537	35.45	139.40	Arcade
1538	-6.12	106.79	Mall
1539	42.92	143.20	Train Station
1540	42.92	143.20	Bus Station
1541	34.73	135.50	Subway
1542	35.70	139.77	Electronics Store
1543	35.70	139.77	Platform
1544	13.75	100.54	Multiplex
1545	35.66	139.53	Soccer Stadium
1546	1.47	103.67	Housing Development
1547	1.47	103.68	Home (private)
1548	1.48	103.66	Mall
1549	34.69	135.56	Train Station
1550	35.00	135.77	Train Station
1551	35.67	139.48	Train Station
1552	35.66	139.34	Train Station
1553	34.67	135.53	Train Station
1554	35.27	136.25	Plaza
1555	35.27	136.25	Mall
1556	35.70	139.77	Tech Startup
1557	35.02	135.96	Train Station
1558	34.99	135.93	Train Station
1559	35.70	139.77	Subway
1560	35.73	139.47	Train Station
1561	35.61	139.67	Train Station
1562	35.88	139.63	Train Station
1563	35.88	139.63	Food Court
1564	35.44	139.64	Train Station
1565	35.63	139.53	Train Station
1566	35.63	139.54	Train Station
1567	36.35	140.31	Train Station
1568	36.37	140.25	Train Station
1569	34.85	135.62	Train Station
1570	34.98	135.70	Train Station
1571	35.73	139.74	Train Station
1572	35.70	139.77	Electronics Store
1573	35.70	139.77	Electronics Store
1574	13.86	100.51	Home (private)
1575	35.70	139.77	Bookstore
1576	35.46	139.63	Train Station
1577	33.90	130.93	Train Station
1578	35.70	139.77	Miscellaneous Shop
1579	35.68	139.77	Platform
1580	33.59	130.41	Shrine
1581	37.45	138.85	Train Station
1582	36.94	138.81	Train Station
1583	35.17	136.88	Electronics Store
1584	36.70	137.21	Train Station
1585	35.69	139.60	Train Station
1586	-23.67	-46.74	Residential Building (Apartment / Condo)
1587	35.65	139.75	Subway
1588	35.64	139.73	Subway
1589	35.76	139.71	Subway
1590	35.71	139.75	Subway
1591	35.68	139.70	Train Station
1592	34.98	135.90	Train Station
1593	35.67	139.76	Light Rail
1594	34.98	135.76	Train Station
1595	35.70	139.77	Arcade
1596	35.70	139.77	Arcade
1597	35.70	139.77	Pub
1598	3.13	101.63	Mall
1599	3.04	101.62	Mall
1600	34.69	135.19	Train Station
1601	35.70	139.77	Train Station
1602	35.71	139.78	Train Station
1603	35.69	139.78	Subway
1604	35.67	139.62	Train Station
1605	35.67	139.63	Train Station
1606	34.75	135.42	Train Station
1607	3.12	101.68	Mall
1608	-8.75	115.17	Airport
1609	33.59	130.40	Subway
1610	35.70	139.77	Train Station
1611	35.70	139.77	Arcade
1612	14.55	121.03	Mall
1613	14.55	121.03	Mall
1614	5.38	100.32	Grocery Store
1615	5.29	100.27	Airport
1616	34.74	135.57	Train Station
1617	34.71	135.62	Train Station
1618	34.70	135.50	Train Station
1619	34.70	135.53	Arcade
1620	34.75	135.61	Grocery Store
1621	35.34	139.49	Train Station
1622	35.53	139.49	Train Station
1623	35.66	139.70	Train Station
1624	35.67	139.69	Train Station
1625	35.54	139.63	Train Station
1626	35.55	139.65	Train Station
1627	35.69	139.77	Subway
1628	1.39	103.90	Mall
1629	1.40	103.91	Home (private)
1630	35.65	139.80	Light Rail
1631	35.65	139.80	Subway
1632	41.08	29.03	Mall
1633	41.11	29.03	Mall
1634	41.08	29.04	Neighborhood
1635	35.38	139.58	Train Station
1636	35.65	139.75	Train Station
1637	34.83	136.59	Train Station
1638	34.97	136.62	Train Station
1639	34.99	137.09	Train Station
1640	35.64	139.28	Train Station
1641	35.74	139.65	Train Station
1642	13.77	100.44	Mall
1643	13.82	100.45	Mall
1644	41.04	28.99	Plaza
1645	40.94	29.33	Mall
1646	35.96	139.77	Train Station
1647	35.88	139.79	Train Station
1648	35.79	139.51	Train Station
1649	13.76	100.53	School
1650	35.66	139.75	Subway
1651	35.70	139.77	Electronics Store
1652	36.37	139.84	Train Station
1653	35.78	139.50	Train Station
1654	35.77	139.42	Train Station
1655	35.66	139.70	Record Shop
1656	-1.46	-48.49	Gym / Fitness Center
1657	33.54	-82.13	Breakfast Spot
1658	35.70	139.77	Caf�
1659	-6.18	106.79	Mall
1660	3.15	101.71	Multiplex
1661	12.73	101.05	Home (private)
1662	35.07	136.02	Train Station
1663	35.00	135.86	Train Station
1664	34.68	135.18	Train Station
1665	34.99	135.82	Train Station
1666	35.27	136.26	Train Station
1667	-6.26	106.81	Home (private)
1668	-6.24	106.78	Mall
1669	35.71	139.78	Train Station
1670	35.63	139.78	Train Station
1671	35.17	136.88	Electronics Store
1672	35.70	139.52	Train Station
1673	35.63	139.79	Light Rail
1674	33.60	130.45	Airport
1675	2.99	101.52	Home (private)
1676	40.96	29.07	Coffee Shop
1677	-19.93	-43.95	Mall
1678	34.73	135.31	Train Station
1679	35.17	136.88	Hobby Shop
1680	35.17	136.88	Monument / Landmark
1681	35.16	136.91	Hobby Shop
1682	1.34	103.71	Mall
1683	35.75	139.83	Train Station
1684	35.13	138.91	Train Station
1685	1.58	110.30	Home (private)
1686	34.79	135.44	Airport
1687	3.12	101.77	Home (private)
1688	35.78	139.63	Train Station
1689	35.70	139.76	Train Station
1690	38.36	140.86	Home (private)
1691	35.87	139.51	Train Station
1692	35.57	139.73	Train Station
1693	37.75	140.46	Train Station
1694	41.07	29.00	Other Great Outdoors
1695	3.16	101.63	Food Court
1696	1.33	124.78	Home (private)
1697	1.32	124.83	Home (private)
1698	43.04	-88.14	Italian Restaurant
1699	43.11	-88.05	Gay Bar
1700	-25.54	-49.17	Airport
1701	-23.55	-46.69	Subway
1702	38.93	-77.04	Coffee Shop
1703	38.90	-77.01	Train Station
1704	13.90	100.41	Housing Development
1705	-23.69	-70.41	Home (private)
1706	13.75	100.53	Mall
1707	13.78	100.51	School
1708	13.75	100.33	Home (private)
1709	39.85	32.83	Mall
1710	39.91	32.78	Mall
1711	24.13	-110.34	Home (private)
1712	40.99	29.04	Soccer Stadium
1713	40.97	29.04	Neighborhood
1714	-19.89	-43.90	Home (private)
1715	10.09	-84.47	Church
1716	35.55	139.78	Airport
1717	41.02	29.04	Mall
1718	41.01	29.03	Building
1719	51.42	-0.76	Home (private)
1720	9.87	-83.92	Bus Line
1721	9.93	-84.05	Other Great Outdoors
1722	35.70	139.79	Train Station
1723	52.31	4.76	Airport
1724	14.56	121.05	Home (private)
1725	35.57	139.55	Train Station
1726	35.46	139.53	Train Station
1727	35.47	139.46	Train Station
1728	-23.59	-46.59	Train Station
1729	-23.57	-46.65	Subway
1730	-23.55	-46.67	Subway
1731	40.77	-74.26	Home (private)
1732	35.72	140.66	Train Station
1733	-39.81	-73.24	Bus Station
1734	43.11	-88.05	Residential Building (Apartment / Condo)
1735	35.13	136.91	Train Station
1736	34.71	135.51	Subway
