follower	followee
2515	5887
3505	5887
5041	5887
8152	5887
11284	5887
12750	5887
17523	5887
21041	5887
7	5888
10	5888
11	5888
26	5888
183	5888
285	5888
324	5888
390	5888
456	5888
468	5888
501	5888
516	5888
541	5888
553	5888
562	5888
645	5888
690	5888
752	5888
820	5888
831	5888
878	5888
1104	5888
1170	5888
1204	5888
1250	5888
1294	5888
1529	5888
1554	5888
1742	5888
2575	5888
2844	5888
3259	5888
4656	5888
4668	5888
4817	5888
4823	5888
5698	5888
5775	5888
6449	5888
6638	5888
10551	5888
12647	5888
13649	5888
14545	5888
15853	5888
16784	5888
25614	5888
28361	5888
29223	5888
29921	5888
38855	5888
1490	5889
1594	5889
2264	5889
2757	5889
2800	5889
3381	5889
9552	5889
11095	5889
11229	5889
15591	5889
16794	5889
20062	5889
22069	5889
22361	5889
24728	5889
38735	5889
39291	5889
12728	5890
193	5891
1261	5891
1696	5891
2004	5891
2566	5891
2594	5891
3014	5891
6845	5891
8562	5891
9905	5891
10431	5891
11229	5891
11595	5891
13130	5891
15790	5891
19536	5891
21220	5891
21369	5891
23244	5891
23945	5891
25352	5891
28037	5891
30815	5891
31717	5891
31962	5891
34871	5891
36745	5891
38995	5891
39309	5891
39949	5891
4609	5892
7699	5892
13524	5892
33874	5892
6813	5893
31519	5893
32002	5893
33230	5893
2446	5894
4562	5894
4891	5894
6835	5894
10831	5894
6815	5895
9185	5895
9714	5895
16294	5895
25648	5895
33973	5895
37289	5895
2305	5896
4032	5896
4402	5896
4415	5896
5429	5896
5699	5896
6035	5896
6705	5896
7139	5896
7430	5896
8202	5896
9194	5896
10533	5896
10795	5896
14999	5896
15046	5896
17509	5896
21116	5896
24926	5896
25097	5896
25354	5896
26227	5896
30514	5896
32061	5896
36658	5896
38078	5896
38901	5896
42332	5896
93	5897
22851	5897
24567	5897
30342	5897
5384	5898
26878	5898
13474	5899
4883	5900
5272	5900
7977	5900
8900	5900
9589	5900
11888	5900
14987	5900
22533	5900
32239	5900
36154	5900
37641	5900
43519	5900
250	5901
292	5901
1123	5901
2318	5901
3000	5901
3801	5901
3852	5901
4562	5901
6223	5901
6792	5901
6851	5901
7910	5901
8167	5901
8562	5901
13612	5901
17055	5901
19200	5901
20681	5901
23346	5901
27215	5901
31449	5901
32262	5901
34186	5901
41672	5901
6543	5902
9799	5902
18679	5902
20801	5902
23906	5902
34586	5902
35166	5902
35438	5902
40683	5902
9786	5903
11820	5903
28499	5903
40075	5903
572	5904
1612	5904
4990	5904
10299	5904
11054	5904
21612	5904
38728	5904
10083	5905
10800	5905
20923	5905
6949	5906
7051	5906
5553	5907
6163	5907
4614	5908
5694	5908
6096	5908
6114	5908
6571	5908
10891	5908
11261	5908
24227	5908
26758	5908
5176	5909
2455	5910
4237	5910
10479	5910
21900	5910
25364	5910
25957	5910
29151	5910
36174	5910
38121	5911
1993	5912
4258	5912
7269	5912
8007	5912
8141	5912
11002	5912
13147	5912
24414	5912
30214	5912
32100	5912
40286	5912
4877	5913
4999	5913
5938	5913
7131	5913
8505	5913
9841	5913
11419	5913
11552	5913
11795	5913
22050	5913
24264	5913
24360	5913
28991	5913
30419	5913
31224	5913
42944	5913
13988	5914
17143	5914
36395	5914
9093	5915
12454	5915
12532	5915
30225	5916
5624	5917
38406	5917
40966	5917
13826	5918
14518	5918
7453	5919
10037	5919
2015	5920
7902	5920
500	5921
545	5921
1177	5921
1345	5921
3566	5921
3618	5921
4572	5921
5198	5921
6419	5921
6833	5921
6877	5921
7286	5921
7893	5921
8877	5921
8972	5921
9423	5921
10574	5921
11143	5921
12309	5921
16751	5921
17354	5921
17419	5921
17653	5921
17733	5921
19256	5921
19443	5921
19935	5921
19955	5921
20495	5921
21183	5921
21480	5921
22917	5921
23298	5921
23523	5921
24257	5921
24458	5921
24996	5921
25523	5921
27296	5921
27969	5921
27990	5921
28034	5921
28047	5921
29401	5921
31038	5921
31333	5921
32627	5921
32691	5921
33231	5921
33938	5921
35359	5921
36447	5921
36649	5921
36697	5921
37428	5921
40637	5921
42855	5921
43470	5921
43904	5921
43915	5921
44388	5921
233	5922
250	5922
362	5922
434	5922
602	5922
633	5922
639	5922
641	5922
999	5922
1112	5922
1198	5922
1213	5922
1232	5922
1245	5922
1299	5922
1336	5922
1459	5922
2890	5922
2910	5922
3316	5922
3757	5922
5086	5922
5394	5922
5412	5922
5686	5922
6121	5922
6249	5922
7252	5922
9036	5922
9685	5922
12220	5922
12511	5922
14055	5922
15086	5922
16161	5922
17231	5922
18085	5922
20896	5922
20926	5922
23523	5922
23585	5922
24852	5922
31335	5922
36542	5922
37146	5922
42590	5922
4877	5923
5244	5923
5757	5923
8615	5923
17592	5923
9290	5924
16066	5924
138	5925
160	5925
233	5925
268	5925
272	5925
292	5925
392	5925
444	5925
854	5925
2178	5925
2753	5925
2807	5925
3131	5925
3535	5925
4024	5925
4959	5925
5160	5925
5193	5925
5301	5925
5383	5925
5626	5925
6198	5925
6210	5925
6430	5925
6608	5925
6663	5925
6891	5925
6988	5925
7102	5925
7287	5925
7610	5925
8543	5925
8876	5925
11711	5925
15076	5925
16186	5925
16215	5925
16404	5925
17094	5925
17104	5925
17120	5925
17998	5925
18225	5925
19384	5925
19542	5925
22174	5925
22867	5925
33514	5925
36395	5925
40710	5925
12203	5926
14997	5926
31743	5926
34257	5926
34469	5926
43908	5926
8562	5927
3925	5928
292	5929
412	5929
1198	5929
1299	5929
4562	5929
5487	5929
8366	5929
13259	5929
16249	5929
17354	5929
17701	5929
17720	5929
19730	5929
20657	5929
21286	5929
25394	5929
28287	5929
40957	5929
4308	5930
7204	5930
7214	5931
7602	5931
8562	5931
20139	5931
1922	5932
42026	5932
22430	5933
4092	5934
5291	5934
8562	5934
38150	5934
4713	5935
7195	5935
157	5936
369	5936
401	5936
996	5936
1023	5936
1985	5936
4466	5936
4716	5936
7298	5936
15171	5936
15820	5936
18799	5936
20094	5936
23320	5936
24029	5936
24162	5936
24245	5936
25787	5936
30332	5936
31772	5936
31825	5936
34307	5936
35688	5936
36195	5936
36248	5936
36662	5936
38267	5936
38652	5936
40966	5936
6746	5937
25139	5937
2940	5938
4887	5938
5913	5938
7131	5938
7709	5938
7733	5938
14479	5938
19400	5938
22050	5938
24138	5938
30599	5938
31224	5938
31238	5938
1490	5939
2013	5939
2206	5939
2776	5939
2951	5939
3957	5939
4297	5939
7733	5939
8809	5939
8939	5939
9552	5939
10335	5939
11565	5939
12172	5939
12929	5939
13415	5939
19954	5939
24728	5939
34764	5939
36301	5939
6023	5940
9559	5940
9563	5940
12747	5940
3012	5941
3324	5941
16655	5941
25937	5941
28658	5941
37626	5941
38406	5941
4562	5942
8562	5942
93	5943
6765	5943
12021	5943
12637	5943
14646	5943
17361	5943
20865	5943
21933	5943
26374	5943
4562	5944
12159	5944
21933	5944
32857	5944
40961	5944
284	5945
1122	5945
2619	5945
3164	5945
3327	5945
3348	5945
3675	5945
3801	5945
3921	5945
4147	5945
4808	5945
5184	5945
5300	5945
5866	5945
6764	5945
7559	5945
12036	5945
12377	5945
12405	5945
13712	5945
13915	5945
14493	5945
14720	5945
16655	5945
17113	5945
21410	5945
21571	5945
22579	5945
22825	5945
24457	5945
29068	5945
32118	5945
32129	5945
32847	5945
34345	5945
35631	5945
36545	5945
38322	5945
40376	5945
41415	5945
41779	5945
16324	5946
11742	5947
250	5948
457	5948
1491	5948
4562	5948
5347	5948
7668	5948
34114	5948
6	5949
16	5949
35	5949
267	5949
292	5949
522	5949
668	5949
703	5949
769	5949
787	5949
1147	5949
1340	5949
1459	5949
1746	5949
2299	5949
2446	5949
2622	5949
3101	5949
3164	5949
3482	5949
3511	5949
3855	5949
3948	5949
4538	5949
5023	5949
5258	5949
5259	5949
5362	5949
5869	5949
5992	5949
6098	5949
7191	5949
8021	5949
8296	5949
8513	5949
8890	5949
9036	5949
9721	5949
11080	5949
11206	5949
11247	5949
11907	5949
14504	5949
15283	5949
15853	5949
16159	5949
16189	5949
16329	5949
16584	5949
16669	5949
16814	5949
16936	5949
17055	5949
17065	5949
17100	5949
17333	5949
17470	5949
17649	5949
18622	5949
18849	5949
19026	5949
19574	5949
19940	5949
20821	5949
21442	5949
21861	5949
21865	5949
23563	5949
24414	5949
25051	5949
25799	5949
26780	5949
28811	5949
33293	5949
33882	5949
36395	5949
40710	5949
41908	5949
43865	5949
681	5950
1461	5950
3852	5950
8562	5950
17055	5950
17411	5950
20133	5950
20323	5950
21571	5950
29604	5950
29969	5950
30286	5950
36992	5950
43768	5950
17543	5951
5034	5952
11645	5952
43915	5952
292	5953
4562	5953
6590	5953
21108	5953
1719	5954
4071	5954
9524	5955
12534	5955
40642	5955
93	5956
1144	5956
6446	5956
8562	5956
43267	5956
3459	5957
5726	5957
6339	5957
11363	5957
3973	5958
4108	5958
5798	5958
6180	5958
1553	5959
3801	5959
5329	5959
6599	5959
8677	5959
8798	5959
9994	5959
13117	5959
13213	5959
13242	5959
14531	5959
16882	5959
21309	5959
24188	5959
25022	5959
32167	5959
34741	5959
38942	5959
292	5960
4562	5960
8562	5960
9519	5960
32374	5960
296	5961
2133	5961
10290	5961
21440	5961
8562	5962
2581	5963
7037	5963
15117	5963
26387	5963
34677	5963
34748	5963
38668	5963
1213	5964
3164	5964
4562	5964
5400	5964
5497	5964
5967	5964
6715	5964
8562	5964
14605	5964
16892	5964
16938	5964
18468	5964
19494	5964
23320	5964
42197	5964
17605	5965
24034	5965
3821	5966
5510	5966
7139	5966
7299	5966
9279	5966
13842	5966
18592	5966
5964	5967
1001	5968
4784	5968
5845	5968
11467	5968
16332	5968
21192	5968
25141	5968
25917	5968
2946	5969
15158	5969
19568	5969
32912	5969
41022	5969
41739	5969
6040	5970
6317	5970
7750	5970
8943	5970
9229	5970
9252	5970
9971	5970
11251	5970
14338	5970
27800	5970
31549	5970
7140	5971
8031	5971
14967	5971
4562	5972
7252	5972
8562	5972
5837	5973
5854	5973
22937	5973
1256	5974
4212	5974
7429	5974
16538	5974
18932	5974
33063	5974
35508	5974
4562	5975
8562	5975
17967	5975
668	5976
1553	5976
3524	5976
3996	5976
7252	5976
12036	5976
17144	5976
17653	5976
17678	5976
18128	5976
20847	5976
22273	5976
26480	5976
31177	5976
33300	5976
34471	5976
34946	5976
40946	5976
5800	5977
36721	5977
3909	5978
5604	5978
5629	5978
8098	5978
8760	5978
12774	5978
18686	5978
41237	5978
7020	5979
388	5980
499	5980
1292	5980
1748	5980
2753	5980
3131	5980
4959	5980
6210	5980
6663	5980
7104	5980
16404	5980
22419	5980
31801	5980
41112	5980
88	5981
250	5981
284	5981
292	5981
377	5981
434	5981
448	5981
588	5981
605	5981
733	5981
1253	5981
1340	5981
1342	5981
1637	5981
1893	5981
1937	5981
2318	5981
2445	5981
2579	5981
3164	5981
3261	5981
3535	5981
3637	5981
3925	5981
4319	5981
4477	5981
4562	5981
4621	5981
5185	5981
5983	5981
6491	5981
7771	5981
7809	5981
7940	5981
7991	5981
8076	5981
8144	5981
8296	5981
8449	5981
8579	5981
8607	5981
8890	5981
9018	5981
10776	5981
11059	5981
11156	5981
11196	5981
13117	5981
13408	5981
13506	5981
14249	5981
14504	5981
15461	5981
16149	5981
16584	5981
16685	5981
16726	5981
16773	5981
16942	5981
17055	5981
17065	5981
17281	5981
17412	5981
17512	5981
17770	5981
18158	5981
18622	5981
18655	5981
18937	5981
18979	5981
18999	5981
19065	5981
19184	5981
19200	5981
20147	5981
23082	5981
23303	5981
24188	5981
24801	5981
25790	5981
25799	5981
25884	5981
28425	5981
29184	5981
29437	5981
31919	5981
31997	5981
32374	5981
33237	5981
33592	5981
33908	5981
35344	5981
35976	5981
37189	5981
37428	5981
37626	5981
38257	5981
42335	5981
43768	5981
11519	5982
39457	5982
4100	5983
4217	5983
5981	5983
17744	5983
17770	5983
5742	5984
6229	5984
10644	5984
6254	5985
16933	5985
20749	5985
35987	5985
1412	5986
5124	5986
12808	5986
30695	5986
7003	5987
26926	5987
36368	5987
4364	5988
4562	5988
5634	5989
5674	5989
6341	5989
19528	5989
37982	5989
8556	5990
2581	5991
4757	5991
13233	5991
15202	5991
32072	5991
36175	5991
10	5992
35	5992
64	5992
190	5992
215	5992
245	5992
269	5992
272	5992
292	5992
668	5992
733	5992
1461	5992
2008	5992
2600	5992
3010	5992
3149	5992
3164	5992
3414	5992
3736	5992
4020	5992
4117	5992
4657	5992
5185	5992
5949	5992
6442	5992
6645	5992
6762	5992
6793	5992
6975	5992
8864	5992
9328	5992
10035	5992
10402	5992
11052	5992
16004	5992
16182	5992
16345	5992
16387	5992
16524	5992
16862	5992
16892	5992
16894	5992
18295	5992
18764	5992
18859	5992
18963	5992
19200	5992
20190	5992
21207	5992
21349	5992
24214	5992
26690	5992
28649	5992
31339	5992
32467	5992
33499	5992
33908	5992
36542	5992
43865	5992
3261	5993
4562	5993
8562	5993
4562	5994
8562	5994
138	5995
160	5995
403	5995
614	5995
1076	5995
1368	5995
1499	5995
1944	5995
2190	5995
2209	5995
2292	5995
2351	5995
2801	5995
2807	5995
2961	5995
3256	5995
3778	5995
4022	5995
4293	5995
4781	5995
4827	5995
4876	5995
5748	5995
6988	5995
8023	5995
9448	5995
15181	5995
17063	5995
17358	5995
22626	5995
23098	5995
27671	5995
31193	5995
34843	5995
35053	5995
42175	5995
43606	5995
9	5996
445	5996
4341	5996
4962	5996
6290	5996
13926	5996
16200	5996
16892	5996
20361	5996
5729	5997
27085	5997
7910	5998
4562	5999
7252	5999
8562	5999
3996	6000
16892	6000
1373	6001
3847	6001
4847	6001
18089	6001
41277	6001
3936	6002
4030	6002
5372	6002
5373	6002
5867	6002
6869	6002
27227	6002
17802	6003
1940	6004
2110	6004
4086	6004
4526	6004
4562	6004
6577	6004
7692	6004
8452	6004
8793	6004
13131	6004
32760	6004
36395	6004
35196	6005
9562	6006
42627	6006
3589	6007
3781	6007
4203	6007
4400	6007
5026	6007
5067	6007
5208	6007
5225	6007
5499	6007
5534	6007
7124	6007
7856	6007
10805	6007
11284	6007
13591	6007
8297	6008
9768	6008
6138	6009
4157	6010
5014	6010
36301	6010
2487	6011
4704	6011
5495	6011
9551	6011
17850	6011
19178	6011
29314	6011
27629	6012
34677	6012
34748	6012
35402	6012
3046	6013
4302	6013
4999	6013
5885	6013
7180	6013
9841	6013
11083	6013
11256	6013
11594	6013
11795	6013
11866	6013
14479	6013
15281	6013
15726	6013
21272	6013
22543	6013
23274	6013
24360	6013
31224	6013
39288	6013
39660	6013
39867	6013
41554	6013
42944	6013
1544	6014
11901	6014
19006	6014
268	6015
6926	6015
13549	6015
17405	6015
21793	6015
23917	6015
29881	6015
29984	6015
42175	6015
18227	6016
2581	6017
4126	6017
5202	6017
5624	6017
6797	6017
7267	6017
10102	6017
10737	6017
17419	6017
20295	6017
22428	6017
25697	6017
26134	6017
29053	6017
29565	6017
30500	6017
30811	6017
31781	6017
32925	6017
33332	6017
37189	6017
37437	6017
38668	6017
40779	6017
41137	6017
7599	6018
23231	6018
3198	6019
3364	6019
3956	6019
14732	6019
15953	6019
23699	6019
33442	6019
36753	6019
42966	6019
3307	6020
4154	6020
41918	6020
8562	6021
13284	6021
22050	6021
22110	6021
24264	6021
25005	6021
28991	6021
39660	6021
41508	6021
8899	6022
28010	6022
2928	6023
4459	6023
5940	6023
14690	6023
1631	6024
1766	6024
1775	6024
2004	6024
2147	6024
2273	6024
2515	6024
3014	6024
3781	6024
4038	6024
4046	6024
4297	6024
4463	6024
4864	6024
5246	6024
5302	6024
5784	6024
9194	6024
9273	6024
9402	6024
12309	6024
13403	6024
13584	6024
14999	6024
16879	6024
17811	6024
19456	6024
19471	6024
20996	6024
21064	6024
27439	6024
28586	6024
28624	6024
28684	6024
29676	6024
29908	6024
29980	6024
30517	6024
31822	6024
33075	6024
33230	6024
33234	6024
33625	6024
35550	6024
36748	6024
37835	6024
40457	6024
40537	6024
41906	6024
2075	6025
15265	6025
26478	6025
40966	6025
263	6026
431	6026
4126	6026
6973	6026
11982	6026
7134	6027
15992	6027
28665	6027
33529	6027
35496	6027
4783	6028
3853	6029
6553	6029
7123	6029
9258	6029
9397	6029
10006	6029
21904	6029
3920	6030
4265	6030
4539	6030
6508	6030
7267	6030
8562	6030
10102	6030
10403	6030
10789	6030
12421	6030
14532	6030
21234	6030
30643	6030
30811	6030
37225	6030
7192	6031
10060	6031
14992	6031
18615	6031
93	6032
4562	6032
5652	6032
6527	6032
8298	6032
10259	6032
41894	6032
2311	6033
3556	6033
7066	6033
7660	6033
14224	6033
14274	6033
15654	6033
22440	6033
34469	6033
7910	6034
23482	6034
246	6035
2159	6035
2341	6035
3953	6035
4032	6035
4402	6035
4415	6035
5026	6035
5229	6035
5525	6035
5896	6035
6836	6035
7150	6035
7586	6035
7803	6035
7976	6035
8625	6035
8809	6035
9099	6035
9258	6035
9408	6035
9552	6035
10795	6035
10940	6035
11565	6035
11757	6035
12032	6035
12041	6035
12745	6035
13336	6035
14591	6035
15575	6035
15591	6035
17171	6035
19111	6035
22064	6035
25461	6035
30035	6035
31678	6035
31982	6035
32290	6035
34495	6035
38735	6035
38901	6035
42330	6035
42637	6035
43519	6035
93	6036
3807	6036
8213	6036
15261	6036
39024	6036
40112	6036
93	6037
5218	6037
5788	6037
10544	6037
13413	6037
31383	6037
32273	6037
38668	6037
41150	6037
6843	6038
8124	6038
8176	6038
11284	6038
14792	6038
15542	6038
15916	6038
20789	6038
22217	6038
24339	6038
25461	6038
26155	6038
28930	6038
31974	6038
33958	6038
36748	6038
42499	6038
42637	6038
4562	6039
8562	6039
29401	6039
284	6040
3160	6040
3925	6040
4562	6040
4873	6040
5370	6040
5970	6040
6365	6040
7750	6040
8098	6040
8562	6040
9229	6040
9252	6040
11251	6040
11758	6040
11801	6040
12863	6040
13897	6040
14809	6040
16751	6040
17225	6040
19200	6040
22092	6040
25933	6040
27773	6040
27800	6040
30233	6040
31919	6040
36697	6040
41952	6040
844	6041
2491	6041
3492	6041
3795	6041
3801	6041
4691	6041
4758	6041
5203	6041
5514	6041
5720	6041
5740	6041
6181	6041
7774	6041
8053	6041
15516	6041
18265	6041
24185	6041
24619	6041
26903	6041
27156	6041
29902	6041
29909	6041
32531	6041
35631	6041
42371	6041
1834	6042
2449	6042
12041	6042
3364	6043
5265	6043
25456	6043
4861	6044
5223	6044
7451	6044
12420	6044
37649	6044
8542	6045
35976	6045
48	6046
71	6046
111	6046
144	6046
159	6046
1462	6046
1661	6046
2701	6046
3568	6046
6284	6046
8066	6046
8498	6046
13928	6046
14485	6046
14630	6046
17920	6046
22918	6046
4068	6047
7054	6047
7253	6047
7576	6047
9109	6047
11825	6047
27235	6047
36477	6047
7570	6048
8562	6048
20681	6048
21079	6048
23383	6048
24553	6048
26137	6048
30613	6048
31220	6048
31847	6048
35196	6048
35562	6048
36551	6048
8562	6049
43690	6049
6648	6050
8652	6050
19974	6050
5478	6051
5652	6051
6527	6051
9847	6051
10168	6051
10259	6051
13263	6051
13280	6051
13712	6051
13841	6051
13878	6051
16169	6051
16308	6051
24611	6051
27269	6051
28498	6051
32121	6051
40659	6051
40966	6051
8760	6052
14370	6052
19656	6052
21718	6052
36703	6052
5439	6053
25285	6053
30732	6053
2081	6054
5762	6054
9485	6054
10291	6054
11393	6054
15264	6054
15685	6054
36643	6054
3477	6055
137	6056
138	6056
292	6056
392	6056
996	6056
1076	6056
1086	6056
4217	6056
5096	6056
5392	6056
5759	6056
6796	6056
7744	6056
8023	6056
8562	6056
9992	6056
11159	6056
12081	6056
14504	6056
15743	6056
16892	6056
17024	6056
18189	6056
19384	6056
20514	6056
23098	6056
23251	6056
25392	6056
27969	6056
29282	6056
43353	6056
43738	6056
13119	6057
2848	6058
3126	6058
3322	6058
4762	6058
5154	6058
13537	6058
25887	6058
30404	6058
36134	6058
5173	6059
8562	6059
88	6060
399	6060
703	6060
1391	6060
2351	6060
2764	6060
4250	6060
4781	6060
4876	6060
5075	6060
5087	6060
5748	6060
7918	6060
8023	6060
10211	6060
12466	6060
12617	6060
15228	6060
17453	6060
24221	6060
26132	6060
27803	6060
33069	6060
2969	6061
6474	6062
11042	6062
31897	6062
1698	6063
8041	6063
19703	6063
39598	6063
35	6064
253	6064
284	6064
292	6064
303	6064
1253	6064
1299	6064
2697	6064
2737	6064
3164	6064
4315	6064
6577	6064
6795	6064
7322	6064
8579	6064
8746	6064
9994	6064
12036	6064
13621	6064
16655	6064
17055	6064
18085	6064
19806	6064
22579	6064
23082	6064
23848	6064
25912	6064
31467	6064
31916	6064
33158	6064
35344	6064
41371	6064
42048	6064
42198	6064
42223	6064
42382	6064
37807	6065
3925	6066
4668	6066
5196	6066
688	6067
3620	6067
5585	6067
93	6068
5023	6068
13958	6068
14896	6068
24994	6068
27418	6068
28060	6068
34215	6068
13672	6069
14251	6069
18050	6069
20800	6069
25226	6069
29240	6069
31031	6069
38923	6069
8562	6070
13535	6070
14526	6070
14647	6070
27843	6070
34919	6070
2379	6071
10380	6071
16117	6072
215	6073
282	6073
668	6073
1100	6073
1213	6073
1245	6073
2111	6073
2321	6073
2740	6073
2890	6073
2910	6073
4499	6073
5072	6073
6076	6073
6170	6073
6442	6073
6486	6073
6505	6073
7610	6073
9036	6073
10568	6073
15899	6073
16036	6073
16189	6073
16877	6073
29184	6073
31452	6073
9510	6074
11977	6074
3918	6075
5425	6075
6323	6075
15513	6075
21984	6075
24693	6075
42861	6075
44015	6075
44283	6075
35	6076
215	6076
494	6076
515	6076
1588	6076
2111	6076
2669	6076
2693	6076
2890	6076
2910	6076
3183	6076
3909	6076
4780	6076
5072	6076
5142	6076
5833	6076
6073	6076
6505	6076
6634	6076
8562	6076
10568	6076
14309	6076
16781	6076
16892	6076
28732	6076
31452	6076
36542	6076
42590	6076
7891	6077
8579	6077
16858	6077
23694	6077
24994	6077
35344	6077
449	6078
4795	6078
12098	6078
32185	6078
40599	6078
2123	6079
16436	6079
5512	6080
14939	6080
16889	6080
22452	6080
30440	6080
31184	6080
10534	6081
16973	6081
215	6082
5072	6082
5085	6083
5830	6083
11045	6083
12036	6083
18886	6083
21816	6083
28412	6083
30121	6083
32072	6083
42108	6083
42567	6083
774	6084
943	6084
1717	6084
1934	6084
2244	6084
3843	6084
5294	6084
6167	6084
7512	6084
7552	6084
8463	6084
11854	6084
14856	6084
14933	6084
27282	6084
28790	6084
31433	6084
35091	6084
38406	6084
40400	6084
40938	6084
41251	6084
42696	6084
22444	6085
26469	6085
2262	6086
4847	6086
8591	6086
6796	6087
15053	6087
22884	6087
23437	6087
35656	6087
20681	6088
25534	6088
93	6089
136	6089
606	6089
2488	6089
2581	6089
5259	6089
7658	6089
30895	6089
33511	6089
17011	6090
8562	6091
10983	6091
7382	6092
776	6093
5182	6093
1002	6094
3495	6094
4288	6094
5454	6094
5628	6095
4614	6096
5908	6096
8532	6096
10074	6096
10891	6096
26758	6096
43915	6096
6787	6097
10875	6097
93	6098
292	6098
1214	6098
4562	6098
4929	6098
5259	6098
5949	6098
6515	6098
7252	6098
7618	6098
8336	6098
8562	6098
12957	6098
13099	6098
13428	6098
14127	6098
14130	6098
14504	6098
16747	6098
18085	6098
24379	6098
25864	6098
31919	6098
32374	6098
32687	6098
37596	6098
41027	6098
3817	6099
4562	6099
6929	6099
8562	6099
8737	6099
22132	6099
28293	6099
29448	6099
43952	6099
40	6100
250	6100
292	6100
1123	6100
1299	6100
1877	6100
4494	6100
4562	6100
4633	6100
5247	6100
6973	6100
8449	6100
8562	6100
9152	6100
10613	6100
11412	6100
11529	6100
13117	6100
13408	6100
15365	6100
16634	6100
17052	6100
17435	6100
18875	6100
20295	6100
20681	6100
20816	6100
20821	6100
22049	6100
22159	6100
25269	6100
26149	6100
27693	6100
27828	6100
28047	6100
28393	6100
32687	6100
34435	6100
35354	6100
35422	6100
35959	6100
37189	6100
38013	6100
41488	6100
1236	6101
36038	6101
40961	6101
10330	6102
22573	6102
27725	6102
29867	6102
30435	6102
31757	6102
36526	6102
128	6103
6632	6103
8262	6103
8449	6103
32173	6103
37524	6103
1328	6104
3748	6104
16675	6104
5062	6105
13606	6105
16298	6105
24402	6105
34891	6105
35685	6105
35799	6105
40542	6105
6953	6106
37303	6106
23035	6107
5877	6108
8562	6108
35050	6108
4524	6109
6223	6110
8562	6110
30916	6110
35574	6110
1606	6111
6806	6111
8110	6111
10109	6111
10293	6111
10775	6111
11637	6111
16492	6111
19568	6111
23645	6111
24506	6111
26634	6111
30707	6111
42627	6111
4562	6112
8247	6112
28404	6112
24008	6113
3412	6114
5908	6114
11636	6114
93	6115
1293	6115
3320	6115
24457	6115
33582	6115
44083	6115
2021	6116
18289	6117
28155	6117
647	6118
1123	6118
2527	6118
6859	6118
10354	6118
12696	6118
13117	6118
14551	6118
35631	6118
38703	6118
5439	6119
5809	6119
76	6120
250	6120
1785	6120
2318	6120
2581	6120
3164	6120
4100	6120
4419	6120
4777	6120
5099	6120
5786	6120
8144	6120
8542	6120
8579	6120
8864	6120
9010	6120
9018	6120
9317	6120
9430	6120
11360	6120
12036	6120
12309	6120
13763	6120
14100	6120
16002	6120
16004	6120
16046	6120
16401	6120
16412	6120
16453	6120
16634	6120
16756	6120
16770	6120
16876	6120
17055	6120
17400	6120
17435	6120
17512	6120
17600	6120
17737	6120
17770	6120
17804	6120
18190	6120
18826	6120
20144	6120
21442	6120
21933	6120
22731	6120
23082	6120
24801	6120
25884	6120
27296	6120
28108	6120
28623	6120
33250	6120
33908	6120
34188	6120
34485	6120
35344	6120
36287	6120
40966	6120
42247	6120
43768	6120
16	6121
292	6121
1021	6121
1099	6121
1123	6121
1798	6121
1931	6121
2000	6121
2446	6121
3261	6121
4274	6121
4554	6121
4562	6121
4712	6121
4789	6121
5391	6121
5686	6121
5922	6121
6170	6121
7744	6121
8301	6121
8821	6121
8981	6121
9741	6121
10490	6121
11907	6121
13061	6121
13621	6121
14013	6121
16159	6121
16189	6121
16231	6121
16347	6121
16655	6121
16960	6121
17055	6121
17231	6121
17729	6121
18038	6121
18416	6121
19921	6121
21076	6121
22330	6121
24314	6121
27553	6121
29435	6121
33250	6121
36376	6121
36544	6121
37626	6121
40780	6121
41672	6121
6753	6122
13919	6122
38731	6122
6124	6123
18955	6123
20361	6123
6123	6124
20361	6124
2395	6125
16	6126
18	6126
248	6126
1038	6126
1045	6126
1740	6126
1839	6126
3164	6126
4126	6126
5362	6126
7682	6126
7921	6126
11080	6126
16225	6126
16986	6126
17120	6126
17127	6126
17307	6126
18533	6126
19193	6126
21143	6126
23082	6126
24136	6126
26843	6126
27146	6126
28170	6126
30274	6126
16	6127
5823	6127
10158	6127
31335	6127
8562	6128
25117	6128
292	6129
1299	6129
3721	6129
3925	6129
5135	6129
7806	6129
10755	6129
14091	6129
25578	6129
25768	6129
36135	6129
37626	6129
38406	6129
282	6130
2057	6130
2740	6130
4349	6130
5342	6130
8882	6130
10712	6130
11034	6130
4494	6131
5621	6131
11804	6131
20372	6131
35458	6131
93	6132
5473	6132
6788	6132
8562	6132
13407	6132
14658	6132
18085	6132
41466	6132
93	6133
1989	6133
5801	6133
18451	6133
21194	6133
23397	6133
31185	6133
32591	6133
32757	6133
33087	6133
37903	6133
113	6134
284	6134
916	6134
1076	6134
1253	6134
1468	6134
1489	6134
1905	6134
1911	6134
2292	6134
2644	6134
3120	6134
3801	6134
4562	6134
4660	6134
5417	6134
7252	6134
8562	6134
9721	6134
10530	6134
11067	6134
14091	6134
16346	6134
17394	6134
17799	6134
19368	6134
21642	6134
23866	6134
25590	6134
26238	6134
27180	6134
27969	6134
32378	6134
36395	6134
37428	6134
40966	6134
42337	6134
44388	6134
547	6135
7622	6135
41104	6135
6604	6136
12805	6136
6278	6137
17384	6137
6009	6138
27585	6138
39254	6138
4370	6139
6202	6139
14869	6139
