itemId	latitude	longitude	venue
1954	38.71	-9.14	Hotel
1955	38.75	-9.16	Hotel
1956	38.73	-9.16	Restaurant
1957	38.72	-9.15	Coworking Space
1958	35.20	33.34	Residential Building (Apartment / Condo)
1959	35.23	33.33	College Library
1960	34.75	135.36	Train Station
1961	34.75	135.36	Train
1962	34.75	135.36	Platform
1963	51.20	4.43	Train Station
1964	51.21	3.23	Office
1965	35.79	139.47	Train Station
1966	-23.55	-46.69	Subway
1967	35.66	139.70	Video Store
1968	13.76	100.53	School
1969	35.76	139.82	Subway
1970	35.71	139.77	Subway
1971	35.00	135.88	Train Station
1972	34.99	135.76	Mall
1973	34.99	135.76	Subway
1974	35.02	135.76	Subway
1975	35.02	135.76	Road
1976	35.66	139.78	Subway
1977	35.91	139.48	Train Station
1978	35.89	139.63	Train Station
1979	34.70	135.50	Train Station
1980	34.70	135.50	Arcade
1981	51.33	12.37	Grocery Store
1982	51.33	12.32	Light Rail
1983	51.32	12.33	Bus Line
1984	35.70	139.65	Subway
1985	35.70	139.68	Subway
1986	35.65	139.74	Subway
1987	3.17	101.71	Middle Eastern Restaurant
1988	-23.58	-46.66	Office
1989	-23.66	-46.65	Home (private)
1990	29.32	48.00	Home (private)
1991	29.34	48.00	Coffee Shop
1992	29.32	47.99	Miscellaneous Shop
1993	35.67	139.76	Plaza
1994	35.53	139.70	Other Nightlife
1995	-19.91	-43.97	Bakery
1996	-19.90	-43.97	Building
1997	34.61	135.51	Subway
1998	35.69	139.70	Department Store
1999	35.17	136.89	Subway
2000	34.70	135.50	Platform
2001	34.73	135.49	Train Station
2002	34.82	135.56	Train Station
2003	34.98	135.76	Train Station
2004	34.66	135.50	Road
2005	34.66	135.50	Toy / Game Store
2006	41.01	39.73	Bridal Shop
2007	43.07	141.50	Train Station
2008	43.07	141.49	Home (private)
2009	-6.17	106.79	University
2010	1.32	103.77	Train Station
2011	1.37	103.95	Train Station
2012	1.37	103.95	Mall
2013	36.24	139.08	Bookstore
2014	36.24	139.08	Convenience Store
2015	35.69	139.70	Subway
2016	35.77	139.66	Train Station
2017	33.59	130.40	Mall
2018	33.59	130.40	Arcade
2019	-34.40	-70.85	Home (private)
2020	-39.81	-73.24	Bus Station
2021	3.60	98.69	High School
2022	34.75	134.87	Train Station
2023	4.60	101.05	Home (private)
2024	35.82	139.70	Train Station
2025	35.68	140.00	Train Station
2026	35.70	139.78	Subway
2027	35.73	139.79	Subway
2028	35.71	139.77	Train Station
2029	37.50	127.00	Subway
2030	5.37	100.44	Mall
2031	5.38	100.42	University
2032	36.00	139.56	Train Station
2033	35.73	139.71	Subway
2034	35.51	139.62	Convenience Store
2035	35.51	139.62	Subway
2036	35.71	139.46	Train Station
2037	35.67	139.47	Train Station
2038	35.66	139.46	Train Station
2039	35.70	139.41	Electronics Store
2040	13.76	100.57	Department Store
2041	13.67	100.63	Mall
2042	34.70	135.50	Subway
2043	34.72	135.55	Subway
2044	51.22	6.79	Train Station
2045	52.52	13.37	Train Station
2046	35.63	139.72	Train Station
2047	35.70	139.71	Subway
2048	35.71	139.81	Train Station
2049	35.71	139.70	Train Station
2050	35.73	139.59	Train Station
2051	35.73	139.58	Train Station
2052	35.50	139.45	Train Station
2053	35.74	139.75	Train Station
2054	35.73	139.75	Office
2055	41.98	-91.66	Hospital
2056	35.54	139.59	Subway
2057	-23.53	-46.63	College Administrative Building
2058	-23.53	-46.54	Home (private)
2059	34.68	135.17	Train Station
2060	34.72	135.15	Train Station
2061	35.75	139.76	Light Rail
2062	35.75	139.74	Light Rail
2063	1.37	103.84	Home (private)
2064	1.37	103.85	Mall
2065	1.37	103.84	Home (private)
2066	1.35	103.85	Mall
2067	1.35	103.85	Subway
2068	35.55	139.79	Train Station
2069	35.72	139.75	Convenience Store
2070	35.80	139.72	Park
2071	13.74	100.55	Train Station
2072	13.74	100.54	School
2073	13.81	100.57	Home (private)
2074	14.07	100.61	College Engineering Building
2075	14.06	100.60	Residential Building (Apartment / Condo)
2076	35.67	139.81	Subway
2077	35.66	139.70	Train Station
2078	35.76	139.69	Train Station
2079	35.51	139.44	Train Station
2080	35.69	139.70	Arcade
2081	-6.14	106.86	Home (private)
2082	-6.14	106.86	Home (private)
2083	-6.14	106.86	Home (private)
2084	34.75	135.53	General Travel
2085	35.00	135.76	Train Station
2086	35.00	135.73	Road
2087	35.00	135.73	Train Station
2088	35.00	135.76	Subway
2089	55.76	37.40	School
2090	55.76	37.40	Home (private)
2091	-3.75	-38.50	Office
2092	-3.75	-38.50	Office
2093	-3.75	-38.50	Office
2094	59.62	17.86	Food & Drink Shop
2095	59.62	17.85	Bus Station
2096	59.63	17.86	Train Station
2097	59.63	17.86	Bus Station
2098	59.61	17.88	Office
2099	-23.65	-46.53	Bus Station
2100	-23.66	-46.52	Road
2101	-23.69	-46.51	Home (private)
2102	3.20	101.74	Gym
2103	3.18	101.75	Mall
2104	35.27	139.68	Train Station
2105	35.26	139.69	Train Station
2106	35.65	139.75	Subway
2107	35.64	139.75	Office
2108	35.79	139.72	Bridge
2109	2.45	102.18	General Travel
2110	28.36	-81.56	Theme Park
2111	38.25	140.33	Train Station
2112	35.77	139.87	Road
2113	35.77	139.87	Japanese Restaurant
2114	35.77	139.87	Train Station
2115	55.64	37.36	Neighborhood
2116	35.84	139.90	Train Station
2117	35.84	139.90	Train Station
2118	44.85	-73.09	Car Dealership
2119	44.81	-73.16	Home (private)
2120	35.73	139.80	Train Station
2121	35.60	139.51	Train Station
2122	34.49	135.42	Train Station
2123	34.53	135.46	Train Station
2124	34.65	135.52	Train Station
2125	34.68	135.51	Subway
2126	34.71	135.50	Subway
2127	52.52	13.45	Home (private)
2128	35.68	139.70	Train Station
2129	34.69	135.56	Train Station
2130	35.61	139.73	Train Station
2131	-23.49	-46.72	Neighborhood
2132	-23.58	-46.64	Subway
2133	35.51	139.57	Train Station
2134	35.52	139.59	Factory
2135	35.51	139.63	Neighborhood
2136	35.48	139.63	Train Station
2137	35.68	139.77	Train Station
2138	35.51	139.63	Train Station
2139	35.51	139.59	Bridge
2140	35.51	139.57	Convenience Store
2141	35.51	139.56	Home (private)
2142	35.16	136.92	Train Station
2143	35.89	139.95	Mall
2144	35.87	139.93	Train Station
2145	34.99	135.76	Train Station
2146	35.01	135.74	Train Station
2147	35.01	135.74	Mall
2148	40.97	29.15	Trade School
2149	40.96	29.08	Burger Joint
2150	34.93	135.69	Train Station
2151	34.77	135.51	Train Station
2152	34.82	135.58	Train Station
2153	35.88	129.22	Coworking Space
2154	35.87	129.21	Home (private)
2155	35.11	136.73	Train Station
2156	35.07	136.68	Train Station
2157	34.95	137.17	Train Station
2158	39.23	-84.26	Home (private)
2159	39.23	-84.26	Home (private)
2160	39.17	-84.41	Office
2161	41.02	29.02	University
2162	40.96	29.08	Neighborhood
2163	40.97	29.09	Home (private)
2164	35.54	139.44	Train Station
2165	35.44	139.36	Train Station
2166	35.71	139.78	Train Station
2167	35.86	139.97	Train Station
2168	35.82	139.98	Train Station
2169	35.65	139.55	Train Station
2170	35.70	139.77	Arcade
2171	35.65	139.54	Arcade
2172	32.02	35.88	College Technology Building
2173	32.02	35.88	Parking
2174	32.02	35.88	Home (private)
2175	35.37	136.62	Train Station
2176	1.35	103.95	Train Station
2177	34.83	134.69	Train Station
2178	34.81	134.58	Train Station
2179	28.71	-81.77	General Travel
2180	28.67	-81.78	Road
2181	28.62	-81.76	General Travel
2182	28.56	-81.70	Home (private)
2183	28.57	-81.70	Hiking Trail
2184	28.57	-81.72	Road
2185	28.57	-81.72	Road
2186	28.58	-81.75	Road
2187	28.59	-81.75	Road
2188	28.71	-81.77	Post Office
2189	35.75	139.72	Subway
2190	35.68	139.78	Coffee Shop
2191	40.99	28.85	Home (private)
2192	34.72	135.26	Train Station
2193	34.73	135.28	Train Station
2194	34.77	135.51	University
2195	34.73	135.28	Train Station
2196	34.72	135.26	Train Station
2197	34.69	135.26	Residential Building (Apartment / Condo)
2198	-23.45	-46.62	Home (private)
2199	-23.53	-46.61	Office
2200	35.68	139.77	Subway
2201	35.70	139.77	Subway
2202	35.70	139.77	Fast Food Restaurant
2203	35.70	139.77	Toy / Game Store
2204	35.70	139.77	Platform
2205	3.14	101.71	Mall
2206	3.15	101.71	Coffee Shop
2207	3.06	101.59	Mall
2208	3.12	101.62	Indian Restaurant
2209	33.61	130.47	Train Station
2210	33.61	130.44	Gas Station / Garage
2211	35.52	139.63	Train Station
2212	35.52	139.63	Sake Bar
2213	35.51	139.63	Train Station
2214	35.62	139.68	Train Station
2215	35.69	139.77	Subway
2216	35.68	139.74	Subway
2217	35.68	139.74	Bridge
2218	35.88	139.99	Train Station
2219	35.69	139.76	Subway
2220	40.99	39.70	Home (private)
2221	35.66	139.77	Bridge
2222	37.56	126.94	Subway
2223	37.55	126.97	Subway
2224	35.75	139.81	University
2225	35.70	139.77	Caf�
2226	35.68	139.77	Train Station
2227	35.73	139.71	Arcade
2228	41.01	28.54	Residential Building (Apartment / Condo)
2229	41.01	28.54	Building
2230	41.02	28.63	Mall
2231	41.02	28.63	University
2232	41.01	28.54	Other Great Outdoors
2233	35.67	139.62	Convenience Store
2234	35.67	139.62	Train Station
2235	35.69	139.70	Subway
2236	35.66	139.73	Subway
2237	33.59	130.40	Electronics Store
2238	33.59	130.40	Electronics Store
2239	33.59	130.40	Electronics Store
2240	13.76	100.50	Monument / Landmark
2241	13.77	100.39	Coworking Space
2242	13.78	100.42	Bus Station
2243	35.56	139.72	Train Station
2244	35.61	139.48	Train Station
2245	35.56	139.71	Sake Bar
2246	35.65	139.80	Subway
2247	35.68	139.76	Train Station
2248	10.70	122.55	Tech Startup
2249	10.71	122.57	Home (private)
2250	34.68	135.50	Subway
2251	34.71	135.58	Residential Building (Apartment / Condo)
2252	34.71	135.58	Subway
2253	35.91	140.29	Other Great Outdoors
2254	35.32	134.88	Train Station
2255	34.99	137.09	Train Station
2256	31.29	121.54	Subway
2257	35.33	139.41	Train Station
2258	35.53	139.70	Train Station
2259	22.34	114.18	Train Station
2260	22.31	114.22	Building
2261	22.29	114.20	Pier
2262	34.68	135.50	Subway
2263	34.64	135.50	Train Station
2264	34.56	135.50	Train Station
2265	34.56	135.50	Train Station
2266	35.38	139.93	Train Station
2267	34.70	135.51	Subway
2268	35.67	139.72	Baseball Stadium
2269	-33.53	-70.60	Subway
2270	35.55	140.13	Train Station
2271	35.68	139.64	Train Station
2272	35.69	139.66	Bus Station
2273	35.69	139.70	Subway
2274	35.66	139.67	Train Station
2275	35.58	139.48	Train Station
2276	35.66	139.67	Train Station
2277	35.69	139.66	Road
2278	50.83	3.56	Home (private)
2279	50.76	3.45	Professional & Other Places
2280	35.70	139.58	Parking
2281	35.70	139.58	Train Station
2282	35.91	139.63	Caf�
2283	35.98	139.75	Train Station
2284	35.17	136.94	Convenience Store
2285	35.17	136.94	Park
2286	35.81	139.42	Train Station
2287	35.71	139.70	Train Station
2288	35.69	139.78	Subway
2289	-33.03	-71.54	Home (private)
2290	-33.02	-71.54	Racetrack
2291	35.51	139.68	Train Station
2292	35.51	139.68	Train
2293	35.50	139.70	Train Station
2294	35.49	139.70	Train Station
2295	35.75	139.75	Train Station
2296	35.66	139.73	Subway
2297	51.97	5.65	Office
2298	2.97	101.72	Home (private)
2299	2.97	101.73	University
2300	35.83	139.67	Bus Line
2301	35.98	140.14	Train Station
2302	43.41	-80.44	Office
2303	43.44	-80.49	Home (private)
2304	41.11	29.03	Mall
2305	35.66	139.70	Train Station
2306	35.70	139.77	Hardware Store
2307	35.70	139.77	Electronics Store
2308	35.71	139.77	Subway
2309	35.67	139.79	Subway
2310	52.51	13.38	Capitol Building
2311	-26.32	-48.82	Home (private)
2312	-26.26	-48.85	Office
2313	35.11	136.73	Train Station
2314	34.99	137.01	Train Station
2315	-33.45	-70.65	School
2316	-33.43	-70.63	Subway
2317	-33.43	-70.61	Subway
2318	36.47	140.58	Home (private)
2319	36.47	140.57	Train Station
2320	35.42	139.49	Train Station
2321	35.35	139.48	Train Station
2322	35.47	139.46	Train Station
2323	-33.44	-70.54	Home (private)
2324	-33.44	-70.57	Subway
2325	-33.54	-70.66	Hospital
2326	-33.44	-70.65	Subway
2327	35.01	135.74	Subway
2328	35.01	135.76	Subway
2329	35.01	135.76	Road
2330	35.01	135.76	Convenience Store
2331	35.01	135.76	History Museum
2332	35.01	135.76	Road
2333	35.01	135.75	Mall
2334	35.01	135.74	Road
2335	35.55	139.65	Train Station
2336	35.96	139.77	Train Station
2337	35.69	139.82	Subway
2338	35.68	139.76	Convention Center
2339	35.68	139.78	Subway
2340	35.71	139.78	Train Station
2341	36.11	139.43	Train Station
2342	34.87	137.06	Train Station
2343	34.97	137.06	Train Station
2344	34.96	137.09	Train Station
2345	13.76	100.50	Road
2346	13.83	100.57	Multiplex
2347	-32.93	-71.48	Office
2348	40.96	29.07	Coffee Shop
2349	34.51	135.79	Train Station
2350	34.67	135.52	Train Station
2351	34.67	135.51	Subway
2352	34.66	135.51	Toy / Game Store
2353	34.66	135.50	Hobby Shop
2354	34.67	135.50	Electronics Store
2355	34.67	135.50	Train Station
2356	-15.78	-47.89	Building
2357	-15.78	-47.89	Office
2358	3.07	101.51	Food Court
2359	3.07	101.51	College Residence Hall
2360	34.93	135.76	Train Station
2361	34.82	135.65	Train Station
2362	41.08	29.01	Coffee Shop
2363	35.70	139.77	Chinese Restaurant
2364	35.70	139.77	Event Space
2365	-8.14	-34.92	Office
2366	-8.13	-34.92	Airport
2367	-23.66	-46.73	College Technology Building
2368	-23.67	-46.74	Bus Station
2369	-33.03	-71.58	Subway
2370	41.00	29.04	Caf�
2371	41.00	29.04	Caf�
2372	34.66	135.50	Arcade
2373	34.67	135.47	Home (private)
2374	40.99	29.03	Miscellaneous Shop
2375	40.98	29.10	Mall
2376	34.62	135.52	Subway
2377	34.65	135.51	Road
2378	34.65	135.51	Park
2379	37.65	138.93	Department Store
2380	37.65	138.93	Gym
2381	33.51	130.47	Grocery Store
2382	33.50	130.47	Grocery Store
2383	35.67	139.76	Train Station
2384	35.68	139.76	Subway
2385	35.75	139.55	Train Station
2386	35.75	139.55	Department Store
2387	35.66	139.70	Subway
2388	35.47	139.62	Mall
2389	35.86	139.52	Train Station
2390	-23.69	-46.58	Home (private)
2391	-23.61	-46.64	Tech Startup
2392	-33.41	-70.60	Office
2393	-33.51	-70.76	Plaza
2394	35.40	139.53	Train Station
2395	-23.54	-46.64	General Travel
2396	-1.43	-48.46	Office
2397	-1.37	-48.40	Home (private)
2398	35.81	139.80	Train Station
2399	35.70	139.78	Subway
2400	35.70	139.77	Mall
2401	35.73	139.72	Subway
2402	36.56	139.90	Train Station
2403	40.26	-74.72	Automotive Shop
2404	40.25	-74.74	Gas Station / Garage
2405	34.82	135.41	Train Station
2406	41.00	28.87	University
2407	35.61	139.57	Monument / Landmark
2408	35.61	139.57	Monument / Landmark
2409	35.61	139.57	Monument / Landmark
2410	35.61	139.57	Monument / Landmark
2411	35.61	139.57	Road
2412	35.70	139.77	Train Station
2413	1.32	103.89	Home (private)
2414	1.32	103.87	Home (private)
2415	47.51	19.02	Road
2416	47.51	19.02	Plaza
2417	35.70	139.75	Subway
2418	35.54	139.52	Train Station
2419	35.54	139.53	Train Station
2420	35.61	140.12	Electronics Store
2421	36.14	139.69	Train Station
2422	39.87	32.74	University
2423	39.87	32.73	Mall
2424	39.92	32.86	Music Venue
2425	-33.42	-70.56	General College & University
2426	40.42	-86.80	Church
2427	40.42	-86.80	Gym
2428	40.42	-86.80	Church
2429	-23.47	-46.58	Neighborhood
2430	-23.56	-46.63	University
2431	-23.58	-46.66	Professional & Other Places
2432	35.37	139.18	Train Station
2433	-33.45	-70.68	Bus Station
2434	-33.44	-70.64	Subway
2435	35.55	139.77	Airport Terminal
2436	1.30	103.86	Mall
2437	1.30	103.85	Mall
2438	3.07	101.59	Malaysian Restaurant
2439	2.75	101.70	Airport
2440	-33.41	-70.60	Office
2441	35.67	139.74	Subway
2442	35.75	139.81	Subway
2443	35.77	139.81	Train
2444	34.66	135.50	Subway
2445	35.69	139.77	Train Station
2446	-5.15	119.42	Mall
2447	-5.16	119.39	Mall
2448	34.69	135.50	Train Station
2449	34.81	135.64	Train Station
2450	37.86	23.75	General College & University
2451	35.74	139.85	Train Station
2452	35.76	139.73	Park
2453	35.70	139.77	Bookstore
2454	35.70	139.77	Japanese Restaurant
2455	35.70	139.77	Mobile Phone Shop
2456	35.70	139.77	Mobile Phone Shop
2457	55.83	49.15	Residential Building (Apartment / Condo)
2458	-30.08	-51.25	Mall
2459	-30.08	-51.22	University
2460	35.70	139.77	Subway
2461	35.63	139.74	Train
2462	35.63	139.74	Train Station
2463	50.80	4.35	Home (private)
2464	50.80	4.34	Train Station
2465	50.80	4.34	Plaza
2466	50.81	4.35	Light Rail
2467	50.80	4.34	Bus Station
2468	35.30	139.58	Train Station
2469	35.67	139.76	Train Station
2470	35.67	139.75	Park
2471	35.30	139.58	Bus Line
2472	35.30	139.57	Food & Drink Shop
2473	35.79	139.26	Train Station
2474	35.72	139.34	Train Station
2475	3.15	101.62	Mall
2476	35.01	135.76	Convenience Store
2477	34.89	135.68	Convenience Store
2478	35.61	139.52	Train Station
2479	39.95	-75.16	Neighborhood
2480	40.02	-75.08	Train Station
2481	-33.92	-70.72	Casino
2482	-33.41	-70.58	Military Base
2483	35.73	139.71	Arcade
2484	33.88	35.49	Home (private)
2485	33.87	35.53	Office
2486	35.70	139.78	Bridge
2487	35.70	139.77	Parking
2488	35.70	139.77	Park
2489	35.70	139.77	Electronics Store
2490	35.70	139.77	Electronics Store
2491	35.70	139.78	Road
2492	35.60	139.72	Train
2493	35.56	139.70	Bridge
2494	35.55	139.69	Strip Club
2495	36.00	139.40	Train Station
2496	35.53	139.70	Bus Station
2497	-26.95	-49.07	Office
2498	3.08	101.50	Convention Center
2499	3.07	101.50	College Rec Center
2500	-30.05	-51.21	Hospital
2501	34.70	135.49	Train Station
2502	34.70	135.50	Train Station
2503	34.70	135.50	Plaza
2504	34.70	135.50	Event Space
2505	34.70	135.50	Plaza
2506	34.70	135.50	Train Station
2507	34.70	135.50	Platform
2508	34.82	135.56	Bus Station
2509	34.82	135.55	Road
2510	35.66	139.42	Train Station
2511	35.66	139.54	College Academic Building
2512	35.75	139.42	Train Station
2513	1.30	103.85	Flea Market
2514	1.29	103.83	Mall
2515	34.68	135.18	Train Station
2516	34.69	135.19	Train Station
2517	34.67	135.50	Subway
2518	34.70	135.49	Electronics Store
2519	37.91	139.06	Train Station
2520	1.48	124.84	Road
2521	1.32	124.83	Home (private)
2522	-41.47	-72.91	University
2523	33.59	130.42	Platform
2524	33.54	130.47	Train Station
2525	35.67	139.71	Subway
2526	-6.18	106.83	Train Station
2527	-6.21	106.87	Train Station
2528	-33.05	-71.54	Home (private)
2529	-33.05	-71.54	Neighborhood
2530	38.91	-77.04	Park
2531	38.89	-77.16	Subway
2532	13.80	100.50	Road
2533	-33.43	-70.64	Neighborhood
2534	-33.61	-70.58	Subway
2535	-33.61	-70.58	Plaza
2536	-33.39	-70.64	Subway
2537	-33.42	-70.60	Office
2538	35.40	139.53	Train Station
2539	35.41	139.60	Department Store
2540	33.59	130.40	Bus Station
2541	-33.38	-70.54	Home (private)
2542	-33.41	-70.60	Road
2543	-33.44	-70.65	Capitol Building
2544	13.81	100.51	Bridge
2545	13.81	100.51	Office
2546	13.80	100.54	Subway
2547	13.79	100.52	Mall
2548	53.14	8.22	Train Station
2549	53.37	7.19	College Residence Hall
2550	52.25	-1.60	Other Great Outdoors
2551	52.25	-1.60	Home (private)
2552	35.67	138.57	Train Station
2553	35.45	139.39	Train Station
2554	35.73	139.72	Hobby Shop
2555	35.73	139.71	Train Station
2556	-33.44	-70.63	Building
2557	35.59	139.71	Subway
2558	35.27	139.67	Bus Line
2559	35.23	139.66	Bus Station
2560	35.74	139.47	Museum
2561	35.67	139.71	Subway
2562	35.64	139.67	Train Station
2563	35.74	139.46	Train Station
2564	1.49	103.74	Hospital
2565	1.60	103.80	Home (private)
2566	35.59	139.67	Train Station
2567	40.75	-73.99	Train Station
2568	40.81	-74.21	Caf�
2569	40.76	-73.98	Office
2570	40.81	-74.21	Train Station
2571	13.72	100.50	Train Station
2572	13.78	100.48	Mall
2573	-6.36	106.83	University
2574	-6.37	106.82	University
2575	-6.16	106.91	Mall
2576	-33.49	-70.62	University
2577	-33.44	-70.62	Factory
2578	40.20	-76.73	Home (private)
2579	40.27	-76.88	Parking
2580	40.27	-76.88	Building
2581	35.70	139.77	Nightclub
2582	-3.03	-60.05	Airport
2583	-3.12	-60.01	Office
2584	14.52	121.00	Neighborhood
2585	14.59	121.06	Mall
2586	35.70	139.66	Subway
2587	36.37	140.48	Monument / Landmark
2588	34.70	135.49	Train Station
2589	34.99	135.76	Bus Line
2590	34.39	135.33	Train Station
2591	35.72	139.93	Train Station
2592	35.91	139.48	Train Station
2593	35.91	139.48	Train Station
2594	35.74	139.66	Train Station
2595	35.84	139.35	Train Station
2596	35.85	139.32	Train Station
2597	-33.44	-70.64	Train
2598	-33.45	-70.66	University
2599	-33.45	-70.64	Building
2600	-33.44	-70.64	Other Great Outdoors
2601	-33.44	-70.64	Other Great Outdoors
2602	14.56	121.02	Office
2603	14.64	121.05	Home (private)
2604	-33.42	-70.62	Tech Startup
2605	-33.54	-70.59	Subway
2606	35.52	140.31	Train Station
2607	35.61	140.10	Train Station
2608	-33.53	-70.58	Home (private)
2609	-33.42	-70.66	Medical School
2610	35.67	139.60	Park
2611	35.64	139.35	Train Station
2612	4.17	73.51	Home (private)
2613	4.17	73.51	Electronics Store
2614	-3.13	-60.02	University
2615	-3.12	-60.02	Automotive Shop
2616	39.78	30.51	Mall
2617	-33.35	-70.74	Residential Building (Apartment / Condo)
2618	-33.35	-70.74	Bus Station
2619	40.98	29.04	Neighborhood
2620	40.99	28.73	University
2621	40.99	28.72	College Engineering Building
2622	35.64	139.82	Convenience Store
2623	35.63	139.72	Train Station
2624	35.65	139.83	Train Station
2625	35.65	140.04	Train Station
2626	35.70	139.75	Subway
2627	35.65	139.75	Subway
2628	35.70	139.75	Building
2629	35.70	139.58	Bus Line
2630	35.68	139.57	Bus Station
2631	35.70	139.62	Train Station
2632	35.59	140.12	Mall
2633	35.58	140.13	Platform
2634	35.59	140.12	Grocery Store
2635	35.49	139.65	Train Station
2636	35.47	139.62	Bookstore
2637	35.48	139.63	Train Station
2638	-30.09	-51.23	Home (private)
2639	-30.06	-51.17	University
2640	-30.04	-51.23	Courthouse
2641	10.10	-84.47	Neighborhood
2642	10.09	-84.47	Outdoors & Recreation
2643	10.08	-84.47	Road
2644	10.07	-84.47	Other Great Outdoors
2645	10.09	-84.47	Park
2646	35.29	139.64	Train Station
2647	35.41	139.60	Train Station
2648	35.71	139.71	Video Store
2649	35.70	139.70	Train Station
2650	35.62	139.73	Train Station
2651	35.62	139.74	Train Station
2652	35.50	139.67	Train Station
2653	35.39	139.61	Train Station
2654	35.36	139.63	Train Station
2655	35.33	139.62	Train Station
2656	36.35	139.02	Train Station
2657	35.70	139.58	Video Store
2658	35.62	139.75	Light Rail
2659	35.71	139.77	Electronics Store
2660	35.55	140.21	Train Station
2661	35.70	139.81	Train Station
2662	35.70	139.79	Train Station
2663	35.58	140.13	Platform
2664	35.55	140.21	Grocery Store
2665	35.89	139.79	Train Station
2666	35.75	139.80	Train Station
2667	35.89	139.79	Bookstore
2668	36.38	139.05	Train Station
2669	36.32	139.01	Train Station
2670	36.36	139.02	Train Station
2671	36.13	139.38	Bridge
2672	36.15	139.47	Train Station
2673	36.15	139.47	Parking
2674	36.14	139.39	Train Station
2675	36.14	139.39	Parking
2676	36.13	139.38	Bridge
2677	39.16	-75.52	Government Building
2678	35.70	139.79	Train Station
2679	39.70	-84.16	Other Great Outdoors
2680	39.77	-84.13	Home (private)
2681	39.79	-84.13	Other Great Outdoors
2682	35.32	139.45	Bus Station
2683	35.33	139.45	General Travel
2684	39.95	-75.18	Home (private)
2685	50.05	8.79	Home (private)
2686	50.05	8.75	Hotel
2687	50.01	8.65	Government Building
2688	15.17	120.58	Fast Food Restaurant
2689	35.34	139.62	Train Station
2690	35.28	139.66	Train Station
2691	28.81	-81.56	Scenic Lookout
2692	36.06	136.22	Train Station
2693	36.70	137.21	Train Station
2694	37.17	138.24	Train Station
2695	35.65	136.08	Train Station
2696	35.83	139.93	Train Station
2697	35.61	140.11	Train Station
2698	35.73	139.97	Train Station
2699	35.83	139.92	Train Station
2700	35.67	139.69	Grocery Store
2701	35.67	139.69	Train Station
2702	35.71	140.04	Train Station
2703	41.05	28.38	University
2704	-33.40	-70.58	Park
2705	-33.41	-70.58	Subway
2706	-33.40	-70.58	Building
2707	13.75	100.54	Department Store
2708	13.74	100.54	Department Store
2709	13.78	100.58	Home (private)
2710	13.79	100.57	Subway
2711	31.80	130.72	Airport
2712	34.64	135.23	Airport
2713	50.79	4.33	Train Station
2714	50.80	4.34	Light Rail
2715	14.57	121.03	Home (private)
2716	14.55	121.01	Grocery Store
2717	14.53	121.02	Professional & Other Places
2718	14.53	121.02	Office
2719	32.41	-86.27	Office
2720	-23.35	-46.74	Rock Club
2721	-22.87	-43.17	Bridge
2722	-22.89	-43.13	Boat or Ferry
2723	-22.90	-43.17	Plaza
2724	-22.90	-43.17	Boat or Ferry
2725	35.88	139.92	Train Station
2726	35.75	139.81	Train Station
2727	40.79	-73.95	Subway
2728	35.67	139.65	Train Station
2729	35.67	139.75	Subway
2730	41.00	28.89	Mall
2731	35.73	139.71	Electronics Store
2732	41.02	28.97	Neighborhood
2733	13.76	100.54	Train Station
2734	35.67	139.73	Office
2735	35.67	139.73	Coffee Shop
2736	35.70	139.99	Train
2737	-33.44	-70.65	Subway
2738	-33.47	-70.63	Home (private)
2739	-33.44	-70.66	Other Great Outdoors
2740	7.97	-80.43	Other Great Outdoors
2741	13.85	100.45	Home (private)
2742	13.84	100.49	Pier
2743	35.45	139.39	Train Station
2744	35.46	139.62	Arcade
2745	35.47	139.62	Arcade
2746	35.47	139.62	Electronics Store
2747	-23.62	-46.68	Home (private)
2748	-23.55	-46.64	Office
2749	34.72	135.25	Train Station
2750	35.68	139.77	Platform
2751	35.17	136.88	Platform
2752	35.48	139.64	Train Station
2753	35.70	139.78	Japanese Restaurant
2754	51.52	7.46	Train Station
2755	35.78	139.49	Train Station
2756	35.44	139.64	Baseball Stadium
2757	43.15	131.93	Residential Building (Apartment / Condo)
2758	10.29	123.89	Home (private)
2759	33.61	130.48	Train Station
2760	-33.41	-70.58	Office
2761	35.68	139.72	Train Station
2762	35.69	139.70	Bus Station
2763	35.01	135.77	Subway
2764	1.43	103.84	Mall
2765	3.14	101.71	Mall
2766	35.76	139.68	Train Station
2767	40.97	29.06	Neighborhood
2768	34.77	138.01	Train Station
2769	35.63	139.74	Platform
2770	35.67	139.48	Train Station
2771	13.78	100.55	Mall
2772	41.00	28.93	Neighborhood
2773	1.56	110.35	Fast Food Restaurant
2774	35.06	137.13	Train Station
2775	34.69	135.78	Train Station
2776	35.43	139.66	Building
2777	35.73	139.71	Subway
2778	35.73	139.71	Subway
2779	-23.65	-46.64	Bus Station
2780	34.67	135.53	Train Station
2781	35.72	140.14	Train Station
2782	35.67	139.75	Subway
2783	-33.45	-70.69	Subway
2784	34.78	135.63	Train Station
2785	34.76	135.62	Train Station
2786	34.69	135.53	Train Station
2787	35.70	139.98	Train Station
2788	3.01	101.78	Burger Joint
2789	3.01	101.79	Home (private)
2790	39.32	-76.45	Road
2791	35.78	139.90	Train Station
2792	3.16	101.61	Malaysian Restaurant
2793	-12.15	-77.02	Bakery
2794	-12.15	-77.02	Bus Station
2795	-6.91	107.60	Train Station
2796	55.76	37.62	Plaza
