followee	follower
993	1835
993	1837
993	2047
993	2327
993	2418
993	2494
993	2837
993	2943
993	2979
993	3465
993	3544
993	3607
993	3787
993	4007
994	3682
995	408
995	480
995	505
995	1099
995	1337
995	1779
995	1940
995	1953
995	2032
995	2118
995	2306
995	2353
995	2459
995	2461
995	2974
995	3069
995	3460
995	3471
995	3881
996	205
996	909
996	926
996	1594
996	1750
996	2994
996	3414
997	314
998	1508
999	677
999	682
999	697
999	1213
999	1228
999	1355
999	1609
999	2982
999	3089
999	3527
999	3922
999	4184
1000	327
1000	757
1000	772
1000	890
1000	1845
1000	1885
1000	2130
1000	3455
1000	4082
1000	4132
1001	118
1001	583
1001	1390
1001	1849
1001	1885
1001	2179
1001	2386
1001	2773
1001	3322
1001	3382
1002	2133
1003	4056
1004	2132
1005	1591
1005	2705
1006	1519
1006	2043
1006	2155
1006	2902
1006	2942
1006	3423
1006	4023
1007	2793
1008	1147
1008	2275
1008	2730
1008	3019
1009	2110
1010	324
1010	723
1010	729
1010	1910
1010	2694
1010	3645
1010	4066
1011	82
1011	153
1011	628
1011	803
1011	1367
1011	3091
1011	3302
1011	3422
1011	3429
1011	4060
1011	4195
1012	831
1012	2917
1012	3659
1013	82
1013	717
1013	1034
1013	1115
1013	1350
1013	1478
1013	1507
1013	1597
1013	1630
1013	2027
1013	2682
1013	2982
1013	3382
1013	3771
1013	3947
1013	4135
1013	4192
1014	605
1014	685
1014	1624
1014	2914
1014	3145
1014	3244
1014	3759
1014	3794
1014	3930
1015	924
1016	272
1016	1519
1016	2875
1016	3061
1016	3423
1017	200
1017	566
1017	2086
1017	3659
1018	902
1018	4174
1019	1042
1019	1721
1019	4056
1020	71
1020	99
1020	103
1020	758
1020	1237
1020	1308
1020	1443
1020	2168
1020	3508
1021	3373
1022	132
1022	1807
1022	2571
1022	2917
1023	1262
1023	1263
1023	1355
1023	1546
1023	1691
1023	2562
1023	3027
1023	3947
1023	4000
1024	3777
1025	29
1025	301
1025	496
1025	1083
1025	1348
1025	1963
1025	2309
1025	3285
1025	3552
1025	3735
1025	3858
1026	69
1026	82
1026	103
1026	317
1026	628
1026	806
1026	809
1026	1227
1026	2038
1026	2273
1026	2327
1026	2856
1026	3607
1026	3676
1027	256
1027	2786
1028	27
1028	3345
1029	324
1029	587
1029	703
1029	786
1029	932
1029	2013
1030	3588
1031	366
1031	612
1031	817
1031	1204
1031	1344
1031	1471
1031	2492
1031	2893
1032	522
1032	2841
1032	3711
1033	82
1033	1437
1033	1444
1033	2175
1033	2918
1033	4054
1034	73
1034	82
1034	141
1034	717
1034	853
1034	927
1034	1013
1034	1167
1034	1579
1034	1595
1034	1630
1034	1968
1034	2027
1034	2143
1034	2286
1034	2773
1034	3422
1034	3515
1034	3603
1034	3740
1034	3771
1034	3787
1034	3947
1034	4045
1034	4046
1034	4135
1034	4192
1035	914
1035	1104
1035	1281
1035	3628
1035	3689
1035	3845
1036	77
1036	2503
1037	2041
1038	1087
1039	1474
1040	678
1040	4015
1041	216
1041	1060
1041	2074
1041	2335
1041	2721
1041	3482
1041	3615
1042	623
1042	845
1042	852
1042	1019
1042	2781
1042	2893
1042	3012
1042	3233
1042	3699
1042	3739
1043	257
1043	327
1043	672
1043	838
1043	1277
1043	1392
1043	1593
1043	1602
1043	2839
1043	3376
1044	2959
1044	3116
1045	302
1045	624
1045	651
1045	707
1045	801
1045	2285
1045	2519
1045	3787
1046	501
1047	147
1048	168
1048	335
1048	3625
1048	3892
1049	304
1049	583
1049	798
1049	855
1049	881
1049	1391
1049	1679
1049	2024
1049	2575
1049	2866
1049	3564
1049	4063
1050	170
1050	295
1050	313
1050	654
1050	719
1050	1258
1050	2453
1050	3718
1051	1624
1052	619
1052	815
1052	2497
1052	2935
1053	1444
1053	3677
1054	2442
1055	128
1055	2564
1055	3410
1056	168
1056	940
1056	1241
1056	1578
1056	2979
1057	369
1057	432
1057	520
1058	65
1058	186
1058	257
1058	326
1058	327
1058	600
1058	681
1058	800
1058	993
1058	1213
1058	1228
1058	1263
1058	1296
1058	1301
1058	1458
1058	1627
1058	1735
1058	2285
1058	2599
1058	2837
1058	2979
1058	3544
1058	4000
1059	1398
1059	2426
1059	2532
1060	12
1060	178
1060	206
1060	216
1060	301
1060	458
1060	496
1060	506
1060	571
1060	590
1060	858
1060	985
1060	1041
1060	1062
1060	1083
1060	1108
1060	1431
1060	1655
1060	1673
1060	1805
1060	1943
1060	2074
1060	2134
1060	2282
1060	2309
1060	2377
1060	2485
1060	2647
1060	2851
1060	2879
1060	2899
1060	3034
1060	3058
1060	3095
1060	3285
1060	3383
1060	3482
1060	3615
1060	3643
1060	3735
1060	3858
1060	4034
1061	1768
1061	2499
1062	632
1062	1060
1062	1673
1062	3034
1062	3040
1062	3058
1062	3095
1062	4034
1063	1155
1063	2569
1064	823
1064	3697
1064	3845
1064	3878
1065	3692
1066	2439
1066	3531
1067	82
1067	135
1067	664
1067	687
1067	798
1067	920
1067	1437
1067	1769
1067	1840
1067	1843
1067	2046
1067	2154
1067	2845
1067	2917
1067	3115
1067	3824
1068	186
1068	1228
1068	1478
1069	82
1069	149
1069	247
1069	346
1069	376
1069	378
1069	552
1069	628
1069	651
1069	806
1069	855
1069	881
1069	917
1069	965
1069	1203
1069	1345
1069	1437
1069	1444
1069	1546
1069	2024
1069	2505
1069	2575
1069	2615
1069	2866
1069	3111
1069	3202
1069	3466
1069	3564
1069	4057
1069	4063
1070	570
1070	1236
1070	1732
1070	1771
1070	2619
1070	2917
1070	3659
1071	628
1071	898
1071	1840
1071	2858
1071	3030
1071	3560
1071	3671
1071	3718
1071	3766
1071	4056
1072	631
1073	2423
1074	688
1074	1812
1074	4128
1075	2030
1076	640
1076	3153
1076	3611
1077	3266
1078	1544
1078	2864
1079	2715
1079	3042
1079	4173
1080	432
1080	669
1081	1402
1081	2035
1082	1465
1082	1702
1082	2122
1082	3522
1083	12
1083	129
1083	301
1083	432
1083	458
1083	496
1083	500
1083	510
1083	858
1083	1025
1083	1060
1083	1108
1083	1645
1083	1673
1083	1778
1083	1790
1083	1805
1083	1874
1083	1943
1083	1956
1083	2074
1083	2113
1083	2134
1083	2309
1083	2377
1083	2600
1083	2696
1083	2879
1083	2899
1083	3034
1083	3040
1083	3183
1083	3242
1083	3339
1083	3482
1083	3552
1083	3735
1083	4089
1084	408
1084	1337
1084	1801
1084	1928
1084	2868
1084	2974
1084	3460
1084	3471
1084	3780
1084	3881
1085	644
1086	1448
1086	1859
1086	2113
1086	2135
1086	2232
1086	2680
1087	1038
1087	2086
1087	3318
1088	1684
1088	2141
1089	1794
1090	542
1090	730
1091	42
1091	358
1091	594
1091	620
1091	668
1091	877
1091	1103
1091	1365
1091	1486
1091	1816
1091	2017
1091	2184
1091	2284
1091	2289
1091	2520
1091	2549
1091	3274
1091	3357
1091	3663
1091	4057
1092	2894
1092	3151
1093	2444
1093	2964
1094	540
1095	330
1096	590
1096	2074
1096	2169
1096	3040
1097	674
1097	813
1098	205
1099	408
1099	480
1099	481
1099	995
1099	1712
1099	1953
1099	2094
1099	2118
1099	2306
1099	2353
1099	2362
1099	2395
1099	2459
1099	2692
1099	2974
1099	3069
1099	3460
1099	3639
1099	3881
1099	3984
1099	4176
1100	989
1100	1413
1100	1434
1100	2376
1100	3108
1101	60
1101	481
1101	1712
1101	2014
1101	2032
1101	2094
1101	2295
1101	3183
1101	3639
1101	3842
1101	3984
1102	577
1102	1597
1102	1993
1102	2399
1103	140
1103	267
1103	877
1103	1091
1103	1162
1103	1296
1103	1556
1103	2289
1103	2520
1103	2538
1103	2588
1103	2615
1103	2813
1103	3215
1103	3274
1103	3663
1103	3671
1103	3729
1103	3874
1103	4057
1104	40
1104	262
1104	714
1104	871
1104	914
1104	1035
1104	1145
1104	1204
1104	1281
1104	1283
1104	2541
1104	3689
1104	3845
1105	3566
1105	3594
1106	926
1106	2994
1106	3414
1106	3659
1106	3699
1107	4096
1108	12
1108	206
1108	216
1108	253
1108	270
1108	301
1108	496
1108	571
1108	590
1108	858
1108	987
1108	1060
1108	1083
1108	1431
1108	1673
1108	1795
1108	1799
1108	1805
1108	2074
1108	2113
1108	2134
1108	2485
1108	2909
1108	3040
1108	3095
1108	3285
1108	3383
1108	3552
1108	3735
1109	2622
1109	3211
1109	3406
1110	1410
1110	3291
1111	2207
1111	2743
1112	786
1113	16
1113	185
1113	2026
1114	762
1114	2242
1114	2319
1114	4019
1115	82
1115	1013
1116	757
1116	1218
1116	2298
1117	2141
1117	2332
1118	105
1118	551
1118	965
1118	1546
1118	1558
1118	1579
1118	1597
1118	1968
1118	2285
1118	2497
1118	2886
1118	3626
1118	4135
1119	14
1119	94
1119	2698
1120	1386
1120	2283
1120	2720
1120	2894
1120	3093
1121	1163
1121	1283
1121	2977
1121	3767
1121	3776
1122	1325
1123	3530
1124	2495
1125	1469
1126	347
1126	753
1126	772
1126	895
1126	1212
1126	1798
1126	2238
1126	2917
1126	3414
1126	3659
1127	4096
1128	3177
1129	460
1129	2745
1130	153
1130	1142
1130	1367
1130	1391
1130	1912
1131	951
1131	1149
1131	2849
1131	2956
1132	121
1132	1245
1132	2205
1132	2862
1132	3354
1132	3412
1132	4130
1133	1446
1133	3975
1134	1564
1134	1594
1134	1976
1134	3359
1135	1709
1135	1826
1136	273
1136	1219
1136	1283
1136	2837
1136	4168
1137	705
1137	3293
1138	706
1138	2256
1138	2629
1138	4127
1139	46
1139	183
1139	186
1139	800
1139	927
1139	993
1139	1163
1139	1444
1139	1478
1139	1595
1139	1597
1139	1769
1139	1843
1139	1998
1139	2027
1139	2047
1139	2883
1139	2979
1139	3281
1139	3998
1139	4027
1140	696
1141	1582
1142	153
1142	1130
1142	1367
1142	1391
1142	1912
1142	4195
1143	88
1143	707
1144	1630
1144	3659
1145	871
1145	914
1145	1104
1145	1344
1145	2009
1145	2541
1146	82
1146	186
1146	554
1146	699
1146	1711
1146	2138
1146	3267
1146	3787
1147	18
1147	228
1147	254
1147	656
1147	721
1147	969
1147	1008
1147	1221
1147	1251
1147	1374
1147	1587
1147	1624
1147	2218
1147	2275
1147	2510
1147	2730
1147	3019
1147	3759
1148	757
1148	865
1148	882
1148	920
1148	1452
1148	1599
1148	1627
1148	1630
1148	1885
1148	1934
1148	2418
1148	3465
1148	4037
1148	4157
1149	1131
1149	1151
1149	2051
1149	2956
1150	82
1150	758
1150	1187
1150	1203
1150	1705
1150	3253
1150	4078
1151	1149
1151	2051
1152	1246
1152	1674
1152	1838
1152	3081
1152	3347
1153	611
1153	3834
1154	237
1155	1063
1155	2569
1155	4053
1155	4113
1156	262
1156	1255
1156	1344
1157	187
1157	560
1157	1468
1157	2962
1157	3706
1158	603
1158	784
1158	1807
1158	2571
1159	2980
1160	351
1160	911
1160	1492
1160	2025
1161	64
1161	144
1161	695
1161	831
1161	1236
1161	1557
1161	1663
1161	2828
1161	3360
1161	3914
1162	20
1162	358
1162	526
1162	620
1162	668
1162	877
1162	892
1162	1103
1162	1296
1162	1740
1162	1816
1162	2505
1162	2520
1162	2538
1162	2567
1162	2944
1162	3274
1162	3357
1162	3663
1162	3671
1162	3729
1162	4057
1163	82
1163	127
1163	149
1163	186
1163	257
1163	326
1163	368
1163	434
1163	692
1163	793
1163	800
1163	827
1163	890
1163	1121
1163	1139
1163	1180
1163	1228
1163	1230
1163	1478
1163	1546
1163	1558
1163	1603
1163	1735
1163	1769
1163	1843
1163	1973
1163	2288
1163	2494
1163	2837
1163	2979
1163	3544
1163	3599
1163	3730
1163	3787
1163	4000
1164	378
1164	1484
1164	1830
1165	278
1165	317
1165	676
1165	677
1165	801
1165	901
1165	973
1165	1240
1165	1297
1165	1458
1165	2504
1165	2519
1165	2779
1165	3104
1165	3411
1165	3544
1165	4021
1165	4082
1166	16
1167	846
1167	853
1167	1034
1167	2143
1167	3515
1167	3603
1167	3947
1168	2932
1169	2443
1170	563
1170	658
1170	2086
1171	3555
1172	82
1172	149
1172	186
1172	251
1172	562
1172	1705
1172	1844
1172	1923
1172	2382
1172	2866
1172	4078
1173	1657
1174	2516
1174	2917
1174	3659
1174	4160
1175	82
1175	733
1175	811
1175	1235
1175	1274
1175	1507
1175	1843
1175	1968
1175	2815
1175	3874
1175	4007
1176	324
1176	831
1176	1390
1177	3776
1178	740
1178	1440
1178	2867
1178	3250
1178	3274
1178	3477
1178	3663
1178	3771
1179	628
1179	3179
1180	127
1180	149
1180	901
1180	1163
1180	1769
1181	2893
1182	1573
1183	698
1183	1898
1183	3195
1183	3450
1184	103
1184	215
1184	673
1184	758
1184	943
1184	1224
1184	1769
1184	2695
1184	2944
1184	3027
1184	3676
1184	3704
1184	3979
1184	3993
1184	4183
1185	149
1186	712
1186	717
1186	801
1186	1507
1186	1585
1186	1630
1186	1711
1186	2027
1186	3281
1186	3519
1186	3836
1186	3946
1186	4204
1187	81
1187	105
1187	186
1187	267
1187	554
1187	577
1187	595
1187	736
1187	801
1187	869
1187	1150
1187	1228
1187	1551
1187	1558
1187	1579
1187	1717
1187	1835
1187	1843
1187	1885
1187	1998
1187	2663
1187	2891
1187	3350
1187	3704
1187	3998
1188	264
1189	671
1189	1749
1190	23
1190	135
1190	358
1190	588
1190	711
1190	803
1190	890
1190	1197
1190	1201
1190	1228
1190	1237
1190	1344
1190	1437
1190	1443
1190	1583
1190	1597
1190	1816
1190	2273
1190	2576
1190	2900
1190	2907
1190	3202
1190	3522
1190	3787
1190	3824
1190	4057
1191	105
1191	127
1191	149
1191	257
1191	1228
1191	1355
1191	1507
1191	2028
1191	3338
1191	3769
1191	3979
1192	3317
1193	65
1193	82
1193	800
1193	920
1193	1217
1193	1296
1193	1599
1193	1735
1193	1934
1193	3787
1194	372
1194	820
1195	3528
1196	140
1196	732
1196	973
1196	1546
1196	1869
1196	2497
1196	2773
1196	2845
1196	2982
1196	4046
1197	652
1197	711
1197	809
1197	1190
1197	1201
1197	1237
1197	1443
1197	1702
1197	2221
1197	2576
1197	3824
1198	140
1198	677
1198	742
1198	803
1198	1235
1198	1263
1198	1507
1198	1597
1198	1630
1198	2497
1198	2987
1198	3420
1198	3422
1198	3947
1198	4046
1199	2803
1200	3820
1201	20
1201	118
1201	200
1201	298
1201	333
1201	552
1201	595
1201	798
1201	852
1201	867
1201	890
1201	932
1201	1190
1201	1197
1201	2024
1201	2615
1201	4079
1202	307
1202	628
1202	1428
1202	1488
1202	1564
1202	1736
1202	2188
1202	2854
1202	3106
1202	3258
1202	3319
1202	3636
1203	82
1203	186
1203	545
1203	562
1203	659
1203	703
1203	1069
1203	1150
1203	1583
1203	1603
1203	1705
1203	1870
1203	2138
1203	2207
1203	2905
1203	2928
1203	3626
1204	366
1204	612
1204	1031
1204	1104
1204	1471
1205	1305
1205	2114
1205	3941
1206	82
1206	141
1206	1235
1206	1558
1206	1630
1206	2918
1206	3422
1206	3609
1207	820
1207	2311
1207	3073
1207	3085
1207	3664
1208	3223
1209	801
1209	1691
1209	2684
1210	549
1210	1425
1211	2354
1211	2393
1212	118
1212	135
1212	757
1212	1126
1212	2904
1212	3205
1213	999
1213	1058
1213	1230
1213	1609
1213	2790
1213	3544
1214	187
1214	557
1214	1419
1215	184
1215	1649
1215	2611
1216	677
1216	1973
1217	65
1217	335
1217	628
1217	772
1217	993
1217	1193
1217	1296
1217	1627
1217	1844
1217	2238
1217	3544
1217	3829
1218	81
1218	139
1218	242
1218	307
1218	580
1218	595
1218	723
1218	831
1218	852
1218	917
1218	935
1218	964
1218	1116
1218	1274
1218	1396
1218	1840
1218	1910
1218	2917
1218	2949
1218	3659
1218	3677
1218	4079
1219	1136
1219	1281
1219	1283
1219	1344
1219	2837
1219	3062
1219	3628
1219	3689
1219	3776
1220	3036
1221	254
1221	1147
1221	1441
1221	1737
1221	2178
1221	4044
1221	4047
1222	1707
1222	2392
1223	82
1223	368
1223	712
1223	803
1223	1442
1223	1630
1223	1968
1223	3080
1223	3248
1223	3564
1223	3681
1223	4122
1224	65
1224	82
1224	112
1224	145
1224	215
1224	758
1224	882
1224	943
1224	1184
1224	1236
1224	1735
1224	2728
1224	3027
1224	3519
1224	3993
1225	3226
1225	3934
1226	928
1226	2669
1226	3662
1226	4035
1227	46
1227	48
1227	82
1227	103
1227	112
1227	149
1227	186
1227	588
1227	615
1227	628
1227	788
1227	800
1227	854
1227	920
1227	937
1227	993
1227	1026
1227	1444
1227	1630
1227	1835
1227	2327
1227	2405
1227	2553
1227	3030
1227	3327
1227	3511
1227	3607
1227	3676
1227	4000
1228	80
1228	82
1228	127
1228	186
1228	257
1228	545
1228	677
1228	693
1228	745
1228	800
1228	967
1228	973
1228	999
1228	1058
1228	1068
1228	1163
1228	1187
1228	1190
1228	1191
1228	1230
1228	1444
1228	1478
1228	1578
1228	1627
1228	1735
1228	1769
1228	1815
1228	2221
1228	2935
1228	2943
1228	2979
1228	3215
1228	3544
1228	3589
1228	3599
1228	3678
1228	3741
1228	4000
1228	4007
1228	4184
1229	686
1229	3065
1230	61
1230	114
1230	600
1230	1163
1230	1213
1230	1228
1230	1362
1230	1837
1230	1885
1230	2519
1230	3544
1230	3787
1231	1604
1231	3937
1232	328
1232	364
1232	365
1232	1986
1232	2373
1232	3066
1232	3649
1232	3679
1233	434
1233	565
1233	2371
1233	3174
1233	3546
1233	3892
1233	3902
1233	4051
1233	4132
1234	2984
1234	3575
1235	46
1235	82
1235	140
1235	141
1235	211
1235	293
1235	352
1235	628
1235	659
1235	683
1235	684
1235	703
1235	712
1235	781
1235	803
1235	836
1235	844
1235	927
1235	940
1235	943
1235	961
1235	965
1235	967
1235	1175
1235	1198
1235	1206
1235	1276
1235	1437
1235	1462
1235	1488
1235	1578
1235	1630
1235	1835
1235	1843
1235	1870
1235	1951
1235	1968
1235	2286
1235	2403
1235	2794
1235	2815
1235	3080
1235	3091
1235	3253
1235	3420
1235	3422
1235	3519
1235	3589
1235	3700
1235	3787
1235	3797
1235	3947
1235	4045
1235	4098
1235	4122
1236	16
1236	64
1236	232
1236	867
1236	882
1236	1070
1236	1161
1236	1224
1236	1840
1236	2026
1236	3645
1236	3772
1236	3810
1237	809
1237	1020
1237	1190
1237	1197
1237	1443
1237	2576
1238	4010
1239	438
1240	229
1240	278
1240	682
1240	973
1240	1165
1240	1297
1240	1458
1240	1691
1240	2221
1240	4191
1241	556
1241	724
1241	755
1241	1056
1241	3700
1242	2045
1243	300
1243	382
1244	3912
1245	121
1245	308
1245	328
1245	365
1245	819
1245	939
1245	1132
1245	1430
1245	1588
1245	1656
1245	1856
1245	1988
1245	2007
1245	2144
1245	2373
1245	2797
1245	3013
1245	3066
1245	3125
1245	4049
1245	4130
1246	1152
1246	1674
1246	1838
1246	2336
1246	3704
1247	2539
1248	2026
1248	2582
1249	485
1249	714
1249	1344
1249	2004
1249	2917
1249	3018
1249	3659
1249	4168
1250	559
1250	2917
1250	2949
1251	18
1251	969
1251	1147
1251	1260
1251	1586
1252	24
1252	234
1252	1372
1252	2464
1252	2489
1252	3006
1252	3611
1252	3762
1252	4074
1253	170
1253	3233
1253	3718
1253	4056
1254	3790
1254	3825
1255	732
1255	873
1255	1156
1255	3855
1256	1432
1256	1666
1256	2880
1256	3407
1257	372
1257	820
1257	1453
1257	2016
1258	170
1258	1050
1258	2453
1258	3718
1258	4057
1259	1941
1259	3132
1259	3538
1259	3545
1259	3904
1260	1251
1261	823
1261	3697
1262	979
1262	1023
1262	1627
1263	82
1263	105
1263	143
1263	223
1263	257
1263	302
1263	313
1263	628
1263	660
1263	672
1263	677
1263	699
1263	757
1263	973
1263	1023
1263	1058
1263	1198
1263	1298
1263	1301
1263	1355
1263	1558
1263	1583
1263	1585
1263	1597
1263	1629
1263	1691
1263	1735
1263	1814
1263	2047
1263	2160
1263	2405
1263	2587
1263	2678
1263	2982
1263	3016
1263	3338
1263	3544
1263	3591
1263	3787
1263	3993
1263	4000
1263	4046
1264	664
1264	687
1264	3117
1264	3614
1264	3659
1265	9
1265	2916
1266	3799
1267	3601
1268	267
1268	3338
1269	717
1269	4082
1269	4098
1270	1314
1270	1616
1271	1279
1271	1314
1272	1607
1273	2045
1273	2835
1274	20
1274	65
1274	81
1274	82
1274	302
1274	346
1274	358
1274	552
1274	594
1274	628
1274	668
1274	815
1274	852
1274	892
1274	1175
1274	1218
1274	1296
1274	1809
1274	1816
1274	2273
1274	2365
1274	2505
1274	2520
1274	2526
1274	2587
1274	2615
1274	2866
1274	2907
1274	3043
1274	3202
1274	3253
1274	3274
1274	3309
1274	3357
1274	3729
1274	3824
1274	4057
1274	4070
1274	4082
1274	4119
1275	119
1275	164
1275	298
1275	729
1275	851
1275	852
1275	890
1275	1550
1275	2957
1275	3002
1276	37
1276	82
1276	140
1276	1235
1277	257
1277	1043
1277	2839
1277	3376
1277	3677
1277	3787
1278	327
1278	600
1278	651
1278	783
1278	810
1278	993
1278	1296
1278	1301
1278	2285
1278	2580
1278	2975
1278	3544
1278	4000
1278	4082
1279	1271
1280	805
1281	871
1281	1035
1281	1104
1281	1219
1281	3628
1281	3689
1281	3845
1282	1627
1283	612
1283	663
1283	1104
1283	1121
1283	1136
1283	1219
1283	1471
1283	2837
1283	3062
1283	3776
1284	3033
1285	1811
1285	2006
1286	1430
1286	1481
1286	1722
1286	4140
1287	1831
1287	2789
1287	2950
1288	1306
1288	2211
1288	2366
1288	2486
1288	2766
1288	3543
1289	3494
1289	4011
1290	2761
1290	2803
1290	4026
1291	1765
1292	903
1293	1808
1294	2011
1295	2075
1296	65
1296	80
1296	81
1296	82
1296	90
1296	149
1296	221
1296	335
1296	358
1296	526
1296	552
1296	594
1296	600
1296	615
1296	628
1296	668
1296	719
1296	740
1296	761
1296	793
1296	800
1296	854
1296	877
1296	882
1296	892
1296	993
1296	1058
1296	1103
1296	1162
1296	1193
1296	1217
1296	1274
1296	1278
1296	1437
1296	1444
1296	1452
1296	1486
1296	1627
1296	1630
1296	1735
1296	1740
1296	1816
1296	2273
1296	2288
1296	2289
1296	2327
1296	2494
1296	2505
1296	2520
1296	2526
1296	2538
1296	2615
1296	2837
1296	2944
1296	2979
1296	3016
1296	3043
1296	3091
1296	3202
1296	3274
1296	3309
1296	3327
1296	3357
1296	3511
1296	3663
1296	3671
1296	3676
1296	3729
1296	3824
1296	4057
1296	4079
1297	278
1297	287
1297	676
1297	677
1297	690
1297	973
1297	1165
1297	1240
1297	2975
1297	3277
1297	3787
1297	3836
1297	3865
1297	4007
1297	4191
1298	143
1298	223
1298	302
1298	313
1298	327
1298	385
1298	615
1298	660
1298	672
1298	747
1298	757
1298	801
1298	855
1298	1263
1298	1437
1298	1583
1298	1585
1298	1629
1298	1845
1298	2047
1298	2160
1298	2505
1298	2663
1298	2982
1298	3002
1298	3347
1298	3677
1298	3787
1298	4000
1299	262
1299	663
1299	871
1299	1344
1299	3628
1299	3731
1300	4
1301	327
1301	600
1301	624
1301	810
1301	993
1301	1058
1301	1263
1301	1278
1301	1583
1301	1629
1301	1735
1301	1837
1301	2285
1301	2790
1301	2837
1301	3544
1301	4082
1302	967
1302	2507
1302	2979
1303	3753
1304	335
1305	1205
1305	1328
1306	1288
1306	2211
1306	2766
1306	3543
1307	1310
1308	1020
1308	1642
1308	2617
1308	3330
1308	3508
1308	3787
1309	1320
1309	2035
1310	1307
1311	1360
1311	3070
1312	971
1313	3238
1314	1270
1314	1271
1314	3283
1315	228
1315	754
1315	1586
1315	1587
1315	1737
1315	2275
1315	2493
1315	2730
1315	3033
1315	4047
1316	201
1317	2381
1318	816
1318	3749
1319	398
1319	648
1319	2451
1320	1309
1320	2308
1321	2852
1322	501
1322	3380
1322	3415
1323	406
1323	971
1323	3344
1323	4072
1324	3954
1325	904
1325	1122
1326	1570
1326	1696
1327	1436
1327	1743
1327	2633
1328	1305
1328	1768
1328	2396
1329	414
1329	1661
1329	2632
1329	3208
1329	3310
1329	3525
1329	3634
1329	3656
1329	3755
1329	3883
1329	4117
1329	4175
1330	2283
1330	2720
1330	2894
1331	2118
1331	2459
1332	1382
1333	224
1333	1495
1333	1817
1333	1840
1334	2653
1335	2241
1336	415
1337	60
1337	93
1337	163
1337	408
1337	480
1337	481
1337	995
1337	1084
1337	1411
1337	1541
1337	1712
1337	1760
1337	1779
1337	1928
1337	1940
1337	1953
1337	1975
1337	2005
1337	2014
1337	2032
1337	2094
1337	2118
1337	2295
1337	2306
1337	2353
1337	2395
1337	2459
1337	2471
1337	2805
1337	2812
1337	2974
1337	3037
1337	3109
1337	3187
1337	3297
1337	3441
1337	3471
1337	3635
1337	3780
1337	3816
1337	3842
1337	4050
1337	4176
1337	4177
1338	2870
1339	2141
1339	3491
1340	2601
1341	2705
1341	3647
1341	4146
1342	105
1342	148
1342	276
1342	618
1342	647
1342	673
1342	870
1342	1769
1342	1870
1342	2891
1342	3704
1343	3995
1344	262
1344	366
1344	485
1344	663
1344	1031
1344	1145
1344	1156
1344	1190
1344	1219
1344	1249
1344	1299
1344	1471
1344	2492
1344	2977
1344	3018
1344	3731
1344	3776
1345	1069
1346	270
1346	301
1346	1348
1346	1795
1346	1879
1346	2077
1346	2099
1346	2425
1346	2680
1346	3377
1346	3643
1346	3808
1346	4084
1347	1348
1347	2247
1347	2446
1347	2901
1348	129
1348	178
1348	270
1348	496
1348	585
1348	744
1348	858
1348	971
1348	1025
1348	1346
1348	1347
1348	1357
1348	1655
1348	1778
1348	1790
1348	1859
1348	1874
1348	2073
1348	2088
1348	2335
1348	2425
1348	2446
1348	2465
1348	2647
1348	3643
1348	3719
1348	3735
1348	4034
1349	3102
1350	90
1350	717
1350	1013
1350	1597
1350	1843
1350	3722
1350	3947
1350	4036
1350	4045
1351	3385
1352	672
1352	1675
1352	2580
1352	2762
1352	3002
1352	3700
1353	2774
1354	484
1355	149
1355	724
1355	742
1355	755
1355	999
1355	1023
1355	1191
1355	1263
1355	1597
1355	2729
1355	3544
1355	4046
1356	204
1356	1533
1356	2068
1357	1348
1357	2073
1357	3507
1358	146
1358	151
1358	550
1358	4115
1359	3938
1360	1311
1360	3070
1361	1386
1361	1952
1362	594
1362	1230
1362	2494
1362	4057
1363	1653
1364	471
1364	1873
1364	2252
1364	3108
1364	3850
1365	532
1365	811
1365	1091
1365	3519
1365	4007
1366	3346
1367	153
1367	890
1367	1011
1367	1130
1367	1142
1367	1912
1367	3302
1367	3429
1367	4157
1367	4195
1368	2455
1369	3433
1369	3652
1370	35
1370	397
1370	482
1370	2312
1370	2316
1370	2545
1370	3311
1371	1499
1372	24
1372	1252
1372	3112
1372	3153
1372	3241
1372	3611
1373	198
1374	18
1374	228
1374	969
1374	1147
1374	2218
1374	2275
1374	3019
1374	3249
1374	3759
1375	708
1375	801
1375	1437
1375	3722
1376	411
1377	1570
1377	2528
1378	1386
1378	2264
1378	2720
1378	4018
1379	1862
1379	3496
1380	1453
1380	3854
1381	3946
1382	1332
1383	1570
1383	4096
1384	298
1384	757
1384	1578
1384	1583
1384	1629
1384	2957
1384	3677
1385	3273
1385	3897
1385	4126
1386	411
1386	454
1386	553
1386	1120
1386	1361
1386	1378
1386	1506
1386	2283
1386	2894
1386	3093
1386	3230
1386	3548
1386	3619
1387	118
1387	147
1387	550
1387	2176
1388	3919
1389	1701
1389	1725
1389	4198
1390	82
1390	205
1390	570
1390	695
1390	723
1390	872
1390	1001
1390	1176
1390	3699
1390	3793
1391	153
1391	333
1391	1049
1391	1130
1391	1142
1391	1428
1391	1627
1391	1912
1391	3302
1392	327
1392	672
1392	838
1392	856
1392	1043
1392	3179
1393	137
1393	2112
1394	210
1394	609
1394	1985
1394	2102
1394	2385
1394	2540
1394	2719
1394	2958
1395	3605
1396	363
1396	1218
1396	3659
1397	3017
1398	1059
1399	1526
1399	1770
1399	3648
1400	2498
1400	3685
1401	130
1401	1829
1401	2292
1401	2739
