itemId	latitude	longitude	venue
1516	-23.56	-46.66	Hotel
1517	-23.56	-46.66	Gym / Fitness Center
1518	-23.56	-46.66	Bakery
1519	-23.59	-46.68	Office
1520	-23.57	-46.70	Steakhouse
1521	-23.56	-46.66	Residential Building (Apartment / Condo)
1522	-6.93	107.67	Camera Store
1523	-6.91	107.62	Middle School
1524	-6.19	106.78	Home (private)
1525	35.62	139.57	Bridge
1526	35.69	139.70	Platform
1527	35.69	139.70	Train Station
1528	35.73	139.71	Road
1529	35.73	139.72	Hobby Shop
1530	35.85	139.81	Convenience Store
1531	35.84	139.84	Bridge
1532	51.13	4.23	Home (private)
1533	35.64	139.61	Train Station
1534	35.64	139.59	Train Station
1535	35.65	139.64	Train Station
1536	38.26	140.88	Mall
1537	38.26	140.88	Electronics Store
1538	34.67	135.50	Subway
1539	34.67	135.48	Bus Station
1540	13.75	100.56	Subway
1541	13.74	100.56	Subway
1542	13.75	100.57	Home (private)
1543	35.61	139.58	Scenic Lookout
1544	35.61	139.58	Monument / Landmark
1545	35.66	139.75	Subway
1546	35.58	139.66	Train Station
1547	38.71	-9.14	Hotel
1548	38.75	-9.16	Hotel
1549	38.73	-9.16	Restaurant
1550	38.72	-9.15	Coworking Space
1551	34.75	135.36	Train Station
1552	34.75	135.36	Train
1553	34.75	135.36	Platform
1554	51.20	4.43	Train Station
1555	51.21	3.23	Office
1556	35.79	139.47	Train Station
1557	35.66	139.70	Video Store
1558	13.76	100.53	School
1559	35.76	139.82	Subway
1560	35.71	139.77	Subway
1561	34.99	135.76	Mall
1562	34.99	135.76	Subway
1563	35.02	135.76	Subway
1564	35.02	135.76	Road
1565	34.70	135.50	Train Station
1566	34.70	135.50	Arcade
1567	51.33	12.37	Grocery Store
1568	51.33	12.32	Light Rail
1569	51.32	12.33	Bus Line
1570	35.70	139.65	Subway
1571	35.70	139.68	Subway
1572	35.65	139.74	Subway
1573	-23.58	-46.66	Office
1574	-23.66	-46.65	Home (private)
1575	35.67	139.76	Plaza
1576	35.53	139.70	Other Nightlife
1577	34.61	135.51	Subway
1578	35.69	139.70	Department Store
1579	34.70	135.50	Platform
1580	34.73	135.49	Train Station
1581	34.82	135.56	Train Station
1582	34.98	135.76	Train Station
1583	34.66	135.50	Road
1584	34.66	135.50	Toy / Game Store
1585	41.01	39.73	Bridal Shop
1586	43.07	141.50	Train Station
1587	43.07	141.49	Home (private)
1588	-6.17	106.79	University
1589	1.32	103.77	Train Station
1590	1.37	103.95	Mall
1591	36.24	139.08	Bookstore
1592	36.24	139.08	Convenience Store
1593	35.69	139.70	Subway
1594	35.77	139.66	Train Station
1595	33.59	130.40	Mall
1596	33.59	130.40	Arcade
1597	-34.40	-70.85	Home (private)
1598	-39.81	-73.24	Bus Station
1599	34.75	134.87	Train Station
1600	4.60	101.05	Home (private)
1601	35.82	139.70	Train Station
1602	35.68	140.00	Train Station
1603	35.70	139.78	Subway
1604	35.73	139.79	Subway
1605	35.71	139.77	Train Station
1606	37.50	127.00	Subway
1607	5.37	100.44	Mall
1608	5.38	100.42	University
1609	36.00	139.56	Train Station
1610	35.73	139.71	Subway
1611	35.71	139.46	Train Station
1612	35.51	139.62	Convenience Store
1613	35.51	139.62	Subway
1614	13.67	100.63	Mall
1615	34.70	135.50	Subway
1616	34.72	135.55	Subway
1617	52.52	13.37	Train Station
1618	35.63	139.72	Train Station
1619	35.70	139.71	Subway
1620	35.71	139.81	Train Station
1621	35.50	139.45	Train Station
1622	35.74	139.75	Train Station
1623	35.73	139.75	Office
1624	35.54	139.59	Subway
1625	-23.53	-46.63	College Administrative Building
1626	-23.53	-46.54	Home (private)
1627	34.68	135.17	Train Station
1628	34.72	135.15	Train Station
1629	35.75	139.76	Light Rail
1630	35.75	139.74	Light Rail
1631	1.37	103.84	Home (private)
1632	1.37	103.85	Mall
1633	1.37	103.84	Home (private)
1634	1.35	103.85	Mall
1635	1.35	103.85	Subway
1636	35.55	139.79	Train Station
1637	35.72	139.75	Convenience Store
1638	13.74	100.55	Train Station
1639	13.74	100.54	School
1640	13.81	100.57	Home (private)
1641	13.75	100.53	Mall
1642	14.07	100.61	College Engineering Building
1643	14.06	100.60	Residential Building (Apartment / Condo)
1644	35.67	139.81	Subway
1645	35.66	139.70	Train Station
1646	35.76	139.69	Train Station
1647	35.51	139.44	Train Station
1648	35.69	139.70	Arcade
1649	-6.14	106.86	Home (private)
1650	-6.14	106.86	Home (private)
1651	-6.14	106.86	Home (private)
1652	34.75	135.53	General Travel
1653	35.00	135.76	Train Station
1654	35.00	135.73	Road
1655	35.00	135.73	Train Station
1656	35.00	135.76	Subway
1657	-3.75	-38.50	Office
1658	-3.75	-38.50	Office
1659	-3.75	-38.50	Office
1660	59.62	17.86	Food & Drink Shop
1661	59.62	17.85	Bus Station
1662	59.63	17.86	Train Station
1663	59.63	17.86	Bus Station
1664	59.61	17.88	Office
1665	-23.65	-46.53	Bus Station
1666	-23.66	-46.52	Road
1667	-23.69	-46.51	Home (private)
1668	3.20	101.74	Gym
1669	3.18	101.75	Mall
1670	35.27	139.68	Train Station
1671	35.26	139.69	Train Station
1672	35.65	139.75	Subway
1673	35.79	139.72	Bridge
1674	38.25	140.33	Train Station
1675	35.77	139.87	Road
1676	35.77	139.87	Japanese Restaurant
1677	35.77	139.87	Train Station
1678	35.84	139.90	Train Station
1679	35.84	139.90	Train Station
1680	44.85	-73.09	Car Dealership
1681	44.81	-73.16	Home (private)
1682	35.73	139.80	Train Station
1683	35.60	139.51	Train Station
1684	34.49	135.42	Train Station
1685	34.53	135.46	Train Station
1686	34.65	135.52	Train Station
1687	34.68	135.51	Subway
1688	34.71	135.50	Subway
1689	52.52	13.45	Home (private)
1690	34.69	135.56	Train Station
1691	35.61	139.73	Train Station
1692	-23.49	-46.72	Neighborhood
1693	-23.58	-46.64	Subway
1694	35.51	139.57	Train Station
1695	35.52	139.59	Factory
1696	35.48	139.63	Train Station
1697	35.68	139.77	Train Station
1698	35.51	139.63	Train Station
1699	35.51	139.59	Bridge
1700	35.51	139.57	Convenience Store
1701	35.51	139.56	Home (private)
1702	35.16	136.92	Train Station
1703	35.89	139.95	Mall
1704	35.87	139.93	Train Station
1705	34.99	135.76	Train Station
1706	35.01	135.74	Train Station
1707	35.01	135.74	Mall
1708	34.93	135.69	Train Station
1709	34.77	135.51	Train Station
1710	34.82	135.58	Train Station
1711	35.88	129.22	Coworking Space
1712	35.87	129.21	Home (private)
1713	35.07	136.68	Train Station
1714	34.95	137.17	Train Station
1715	39.23	-84.26	Home (private)
1716	39.23	-84.26	Home (private)
1717	39.17	-84.41	Office
1718	41.02	29.02	University
1719	40.96	29.08	Neighborhood
1720	40.97	29.09	Home (private)
1721	35.54	139.44	Train Station
1722	35.44	139.36	Train Station
1723	35.71	139.78	Train Station
1724	35.86	139.97	Train Station
1725	35.82	139.98	Train Station
1726	35.65	139.55	Train Station
1727	35.70	139.77	Arcade
1728	35.65	139.54	Arcade
1729	35.37	136.62	Train Station
1730	34.83	134.69	Train Station
1731	34.81	134.58	Train Station
1732	33.59	130.40	Electronics Store
1733	33.59	130.40	Electronics Store
1734	28.71	-81.77	General Travel
1735	28.67	-81.78	Road
1736	28.62	-81.76	General Travel
1737	28.56	-81.70	Home (private)
1738	28.57	-81.70	Hiking Trail
1739	28.57	-81.72	Road
1740	28.57	-81.72	Road
1741	28.58	-81.75	Road
1742	28.59	-81.75	Road
1743	35.75	139.72	Subway
1744	35.68	139.78	Coffee Shop
1745	40.99	28.85	Home (private)
1746	34.72	135.26	Train Station
1747	34.73	135.28	Train Station
1748	34.77	135.51	University
1749	34.73	135.28	Train Station
1750	34.72	135.26	Train Station
1751	34.69	135.26	Residential Building (Apartment / Condo)
1752	-23.45	-46.62	Home (private)
1753	-23.53	-46.61	Office
1754	3.14	101.71	Mall
1755	3.06	101.59	Mall
1756	3.12	101.62	Indian Restaurant
1757	33.61	130.47	Train Station
1758	33.61	130.44	Gas Station / Garage
1759	35.52	139.63	Train Station
1760	35.52	139.63	Sake Bar
1761	35.51	139.63	Train Station
1762	35.62	139.68	Train Station
1763	35.69	139.77	Subway
1764	35.68	139.74	Subway
1765	35.68	139.74	Bridge
1766	35.88	139.99	Train Station
1767	35.69	139.76	Subway
1768	35.66	139.77	Bridge
1769	37.56	126.94	Subway
1770	37.55	126.97	Subway
1771	35.75	139.81	University
1772	35.70	139.77	Caf�
1773	35.73	139.71	Arcade
1774	41.01	28.54	Residential Building (Apartment / Condo)
1775	41.01	28.54	Building
1776	41.02	28.63	Mall
1777	41.01	28.54	Other Great Outdoors
1778	35.67	139.62	Convenience Store
1779	35.67	139.62	Train Station
1780	35.69	139.70	Subway
1781	35.66	139.73	Subway
1782	13.77	100.39	Coworking Space
1783	13.78	100.42	Bus Station
1784	35.56	139.72	Train Station
1785	35.61	139.48	Train Station
1786	35.56	139.71	Sake Bar
1787	35.65	139.80	Subway
1788	35.68	139.76	Train Station
1789	10.70	122.55	Tech Startup
1790	10.71	122.57	Home (private)
1791	34.68	135.50	Subway
1792	34.71	135.58	Residential Building (Apartment / Condo)
1793	34.71	135.58	Subway
1794	35.91	140.29	Other Great Outdoors
1795	35.32	134.88	Train Station
1796	34.99	137.09	Train Station
1797	31.24	121.47	Subway
1798	35.33	139.41	Train Station
1799	35.53	139.70	Train Station
1800	22.34	114.18	Train Station
1801	22.31	114.22	Building
1802	22.29	114.20	Pier
1803	35.67	139.74	Subway
1804	35.38	139.93	Train Station
1805	34.70	135.51	Subway
1806	35.67	139.72	Baseball Stadium
1807	40.98	29.04	Neighborhood
1808	40.99	28.73	University
1809	35.68	139.64	Train Station
1810	35.69	139.66	Bus Station
1811	35.69	139.70	Subway
1812	35.66	139.67	Train Station
1813	35.58	139.48	Train Station
1814	35.66	139.67	Train Station
1815	35.69	139.66	Road
1816	35.70	139.58	Parking
1817	35.70	139.58	Train Station
1818	35.91	139.63	Caf�
1819	35.98	139.75	Train Station
1820	35.17	136.94	Convenience Store
1821	35.17	136.94	Park
1822	35.81	139.42	Train Station
1823	35.71	139.70	Train Station
1824	35.69	139.78	Subway
1825	35.56	139.67	Train Station
1826	35.51	139.68	Train Station
1827	35.51	139.68	Train Station
1828	35.51	139.68	Train
1829	35.50	139.70	Train Station
1830	35.49	139.70	Train Station
1831	35.75	139.75	Train Station
1832	35.66	139.73	Subway
1833	51.97	5.65	Office
1834	-33.44	-70.54	Home (private)
1835	-33.44	-70.57	Subway
1836	-33.44	-70.65	Subway
1837	2.97	101.72	Home (private)
1838	2.97	101.73	University
1839	35.83	139.67	Bus Line
1840	35.98	140.14	Train Station
1841	43.41	-80.44	Office
1842	43.44	-80.49	Home (private)
1843	41.11	29.03	Mall
1844	40.97	29.15	University
1845	41.05	28.99	Neighborhood
1846	35.66	139.70	Train Station
1847	35.70	139.77	Hardware Store
1848	35.70	139.77	Electronics Store
1849	35.71	139.77	Subway
1850	35.67	139.79	Subway
1851	-26.32	-48.82	Home (private)
1852	-26.26	-48.85	Office
1853	35.11	136.73	Train Station
1854	34.99	137.01	Train Station
1855	-33.45	-70.65	School
1856	-33.43	-70.63	Subway
1857	-33.43	-70.61	Subway
1858	36.47	140.58	Home (private)
1859	36.47	140.57	Train Station
1860	35.42	139.49	Train Station
1861	35.35	139.48	Train Station
1862	35.47	139.46	Train Station
1863	35.01	135.74	Subway
1864	35.01	135.76	Subway
1865	35.01	135.76	Road
1866	35.01	135.76	Convenience Store
1867	35.01	135.76	History Museum
1868	35.01	135.75	Mall
1869	35.01	135.74	Road
1870	35.68	139.76	Convention Center
1871	35.68	139.78	Subway
1872	35.71	139.78	Train Station
1873	36.11	139.43	Train Station
1874	13.76	100.50	Road
1875	13.83	100.57	Multiplex
1876	40.96	29.07	Coffee Shop
1877	34.51	135.79	Train Station
1878	34.67	135.52	Train Station
1879	34.67	135.51	Subway
1880	34.66	135.51	Toy / Game Store
1881	34.66	135.50	Hobby Shop
1882	34.67	135.50	Electronics Store
1883	34.67	135.50	Train Station
1884	-15.78	-47.89	Building
1885	-15.78	-47.89	Office
1886	3.07	101.51	Food Court
1887	3.07	101.51	College Residence Hall
1888	34.93	135.76	Train Station
1889	34.82	135.65	Train Station
1890	35.70	139.77	Chinese Restaurant
1891	35.70	139.77	Event Space
1892	-8.14	-34.92	Office
1893	-8.13	-34.92	Airport
1894	-23.66	-46.73	College Technology Building
1895	41.00	29.04	Caf�
1896	34.62	135.52	Subway
1897	34.65	135.51	Road
1898	34.65	135.51	Park
1899	33.51	130.47	Grocery Store
1900	33.50	130.47	Grocery Store
1901	35.67	139.76	Train Station
1902	35.68	139.76	Subway
1903	35.75	139.55	Train Station
1904	35.75	139.55	Department Store
1905	35.66	139.70	Subway
1906	35.86	139.52	Train Station
1907	-23.69	-46.58	Home (private)
1908	-23.61	-46.64	Tech Startup
1909	-33.41	-70.60	Office
1910	-33.51	-70.76	Plaza
1911	35.40	139.53	Train Station
1912	-1.43	-48.46	Office
1913	-1.37	-48.40	Home (private)
1914	35.81	139.80	Train Station
1915	35.70	139.78	Subway
1916	35.70	139.77	Mall
1917	35.73	139.72	Subway
1918	36.56	139.90	Train Station
1919	35.91	139.62	Platform
1920	40.26	-74.72	Automotive Shop
1921	40.25	-74.74	Gas Station / Garage
1922	34.68	135.50	Subway
1923	34.82	135.41	Train Station
1924	35.61	139.57	Monument / Landmark
1925	35.61	139.57	Monument / Landmark
1926	35.61	139.57	Monument / Landmark
1927	35.61	139.57	Monument / Landmark
1928	35.61	139.57	Road
1929	35.70	139.77	Train Station
1930	1.32	103.89	Home (private)
1931	1.32	103.87	Home (private)
1932	47.51	19.02	Road
1933	47.51	19.02	Plaza
1934	39.87	32.73	Mall
1935	39.92	32.86	Music Venue
1936	-23.47	-46.58	Neighborhood
1937	-23.56	-46.63	University
1938	-23.58	-46.66	Professional & Other Places
1939	35.37	139.18	Train Station
1940	36.06	136.22	Train Station
1941	36.70	137.21	Train Station
1942	37.17	138.24	Train Station
1943	35.55	139.77	Airport Terminal
1944	1.30	103.86	Mall
1945	1.30	103.85	Mall
1946	3.07	101.59	Malaysian Restaurant
1947	2.75	101.70	Airport
1948	-33.41	-70.60	Office
1949	35.67	139.74	Subway
1950	35.75	139.81	Subway
1951	35.77	139.81	Train
1952	34.66	135.50	Subway
1953	35.69	139.77	Train Station
1954	-5.15	119.42	Mall
1955	-5.16	119.39	Mall
1956	34.69	135.50	Train Station
1957	34.81	135.64	Train Station
1958	37.86	23.75	General College & University
1959	35.74	139.85	Train Station
1960	35.76	139.73	Park
1961	35.70	139.77	Bookstore
1962	35.70	139.77	Japanese Restaurant
1963	35.70	139.77	Mobile Phone Shop
1964	35.70	139.77	Mobile Phone Shop
1965	35.70	139.77	Platform
1966	55.83	49.15	Residential Building (Apartment / Condo)
1967	-30.08	-51.25	Mall
1968	-30.08	-51.22	University
1969	35.70	139.77	Subway
1970	50.80	4.35	Home (private)
1971	50.80	4.34	Train Station
1972	50.80	4.34	Plaza
1973	50.81	4.35	Light Rail
1974	35.63	139.74	Train
1975	35.63	139.74	Train Station
1976	35.30	139.58	Train Station
1977	35.67	139.76	Train Station
1978	35.30	139.58	Bus Line
1979	35.79	139.26	Train Station
1980	35.72	139.34	Train Station
1981	3.15	101.62	Mall
1982	35.01	135.76	Convenience Store
1983	35.61	139.52	Train Station
1984	39.95	-75.16	Neighborhood
1985	40.02	-75.08	Train Station
1986	35.73	139.71	Arcade
1987	33.88	35.49	Home (private)
1988	33.87	35.53	Office
1989	35.70	139.78	Bridge
1990	35.70	139.77	Parking
1991	35.70	139.77	Park
1992	35.70	139.77	Electronics Store
1993	35.70	139.77	Electronics Store
1994	35.70	139.78	Road
1995	35.60	139.72	Train
1996	35.56	139.70	Bridge
1997	35.55	139.69	Strip Club
1998	36.00	139.40	Train Station
1999	35.53	139.70	Bus Station
2000	-26.95	-49.07	Office
2001	3.08	101.50	Convention Center
2002	34.70	135.49	Train Station
2003	34.70	135.50	Train Station
2004	34.70	135.50	Plaza
2005	34.70	135.50	Event Space
2006	34.70	135.50	Plaza
2007	34.70	135.50	Train Station
2008	34.70	135.50	Platform
2009	34.82	135.56	Bus Station
2010	34.82	135.55	Road
2011	1.30	103.85	Flea Market
2012	1.29	103.83	Mall
2013	35.66	139.54	College Academic Building
2014	35.75	139.42	Train Station
2015	34.67	135.50	Subway
2016	34.70	135.49	Electronics Store
2017	37.91	139.06	Train Station
2018	37.65	138.93	Gym
2019	1.48	124.84	Road
2020	1.47	124.83	Mall
2021	-41.47	-72.91	University
2022	33.59	130.42	Platform
2023	33.54	130.47	Train Station
2024	35.67	139.71	Subway
2025	-6.18	106.83	Train Station
2026	-6.21	106.87	Train Station
2027	-33.05	-71.54	Home (private)
2028	-33.05	-71.54	Neighborhood
2029	13.80	100.50	Road
2030	-33.43	-70.64	Neighborhood
2031	-33.53	-70.60	Subway
2032	-33.61	-70.58	Subway
2033	33.59	130.40	Bus Station
2034	13.81	100.51	Bridge
2035	13.81	100.51	Office
2036	13.80	100.54	Subway
2037	13.79	100.52	Mall
2038	52.25	-1.60	Other Great Outdoors
2039	52.25	-1.60	Home (private)
2040	35.67	138.57	Train Station
2041	35.45	139.39	Train Station
2042	35.73	139.72	Hobby Shop
2043	35.73	139.71	Train Station
2044	-33.44	-70.63	Building
2045	35.59	139.71	Subway
2046	35.27	139.67	Bus Line
2047	35.23	139.66	Bus Station
2048	35.74	139.47	Museum
2049	35.67	139.71	Subway
2050	35.64	139.67	Train Station
2051	35.74	139.46	Train Station
2052	1.60	103.80	Home (private)
2053	13.72	100.50	Train Station
2054	13.78	100.48	Mall
2055	-6.37	106.82	University
2056	-6.16	106.91	Mall
2057	-33.49	-70.62	University
2058	-33.44	-70.62	Factory
2059	35.70	139.77	Nightclub
2060	-3.03	-60.05	Airport
2061	-3.12	-60.01	Office
2062	14.52	121.00	Neighborhood
2063	14.59	121.06	Mall
2064	35.70	139.66	Subway
2065	34.70	135.49	Train Station
2066	34.99	135.76	Bus Line
2067	34.39	135.33	Train Station
2068	35.72	139.93	Train Station
2069	35.91	139.48	Train Station
2070	35.91	139.48	Train Station
2071	35.74	139.66	Train Station
2072	35.84	139.35	Train Station
2073	35.85	139.32	Train Station
2074	-33.45	-70.66	University
2075	-33.44	-70.64	Subway
2076	-33.45	-70.64	Building
2077	-33.44	-70.64	Other Great Outdoors
2078	-33.44	-70.64	Other Great Outdoors
2079	14.56	121.02	Office
2080	14.64	121.05	Home (private)
2081	-33.42	-70.62	Tech Startup
2082	-33.54	-70.59	Subway
2083	35.52	140.31	Train Station
2084	35.61	140.10	Train Station
2085	-33.53	-70.58	Home (private)
2086	-33.42	-70.66	Medical School
2087	-33.40	-70.58	Park
2088	-33.41	-70.58	Subway
2089	-33.41	-70.57	Subway
2090	4.17	73.51	Home (private)
2091	4.17	73.51	Electronics Store
2092	-3.12	-60.02	Automotive Shop
2093	35.64	139.82	Convenience Store
2094	35.63	139.72	Train Station
2095	35.65	139.83	Train Station
2096	35.65	140.04	Train Station
2097	35.70	139.75	Subway
2098	35.65	139.75	Subway
2099	35.70	139.75	Building
2100	35.70	139.58	Bus Line
2101	35.68	139.57	Bus Station
2102	35.70	139.62	Train Station
2103	35.49	139.65	Train Station
2104	35.47	139.62	Bookstore
2105	35.48	139.63	Train Station
2106	-30.09	-51.23	Home (private)
2107	-30.06	-51.17	University
2108	-30.04	-51.23	Courthouse
2109	10.10	-84.47	Neighborhood
2110	10.09	-84.47	Outdoors & Recreation
2111	10.08	-84.47	Road
2112	10.07	-84.47	Other Great Outdoors
2113	10.09	-84.47	Park
2114	35.29	139.64	Train Station
2115	35.41	139.60	Train Station
2116	35.71	139.71	Video Store
2117	35.70	139.70	Train Station
2118	35.65	139.71	Train Station
2119	35.62	139.73	Train Station
2120	35.62	139.74	Train Station
2121	35.50	139.67	Train Station
2122	35.39	139.61	Train Station
2123	35.36	139.63	Train Station
2124	35.33	139.62	Train Station
2125	36.35	139.02	Train Station
2126	35.70	139.58	Video Store
2127	35.62	139.75	Light Rail
2128	35.55	140.21	Train Station
2129	35.70	139.81	Train Station
2130	35.70	139.79	Train Station
2131	35.58	140.13	Platform
2132	35.55	140.21	Grocery Store
2133	35.89	139.79	Train Station
2134	35.75	139.80	Train Station
2135	35.89	139.79	Bookstore
2136	36.38	139.05	Train Station
2137	36.32	139.01	Train Station
2138	36.36	139.02	Train Station
2139	36.13	139.38	Bridge
2140	36.15	139.47	Train Station
2141	36.15	139.47	Parking
2142	36.14	139.39	Train Station
2143	36.14	139.39	Parking
2144	36.13	139.38	Bridge
2145	35.70	139.79	Train Station
2146	39.70	-84.16	Other Great Outdoors
2147	39.77	-84.13	Home (private)
2148	39.79	-84.13	Other Great Outdoors
2149	50.05	8.79	Home (private)
2150	50.05	8.75	Hotel
2151	50.01	8.65	Government Building
2152	15.17	120.58	Fast Food Restaurant
2153	35.34	139.62	Train Station
2154	28.81	-81.56	Scenic Lookout
2155	35.83	139.93	Train Station
2156	35.61	140.11	Train Station
2157	35.73	139.97	Train Station
2158	35.83	139.92	Train Station
2159	35.67	139.69	Grocery Store
2160	35.67	139.69	Train Station
2161	35.71	140.04	Train Station
2162	13.75	100.54	Department Store
2163	13.74	100.54	Department Store
2164	13.78	100.58	Home (private)
2165	13.79	100.57	Subway
2166	50.79	4.33	Train Station
2167	50.80	4.34	Light Rail
2168	14.57	121.03	Home (private)
2169	14.53	121.02	Professional & Other Places
2170	14.53	121.02	Office
2171	35.88	139.92	Train Station
2172	35.75	139.81	Train Station
2173	40.79	-73.95	Subway
2174	35.67	139.65	Train Station
2175	35.67	139.75	Subway
2176	41.07	29.01	Bus Station
2177	41.00	28.89	Mall
2178	35.73	139.71	Electronics Store
2179	35.70	139.99	Train
2180	-33.44	-70.65	Subway
2181	-33.47	-70.63	Home (private)
2182	7.97	-80.43	Other Great Outdoors
2183	13.85	100.45	Home (private)
2184	13.76	100.54	Train Station
2185	13.84	100.49	Pier
2186	35.45	139.39	Train Station
2187	35.46	139.62	Arcade
2188	35.47	139.62	Arcade
2189	35.47	139.62	Electronics Store
2190	-23.55	-46.64	Office
2191	34.72	135.25	Train Station
2192	51.52	7.46	Train Station
2193	35.67	139.47	Train Station
2194	35.78	139.49	Train Station
2195	43.15	131.93	Residential Building (Apartment / Condo)
2196	35.44	139.64	Baseball Stadium
2197	10.29	123.89	Home (private)
2198	-33.41	-70.58	Office
2199	-33.44	-70.64	Law School
2200	35.68	139.72	Train Station
2201	35.69	139.70	Bus Station
2202	3.14	101.71	Mall
2203	35.76	139.68	Train Station
2204	40.97	29.06	Neighborhood
2205	34.97	138.39	Train Station
2206	34.77	138.01	Train Station
2207	35.17	136.88	Platform
2208	35.63	139.74	Platform
2209	35.67	139.48	Train Station
2210	13.78	100.55	Mall
2211	35.43	139.66	Building
2212	35.73	139.71	Subway
2213	35.73	139.71	Subway
2214	-23.55	-46.69	Subway
2215	-23.65	-46.64	Bus Station
2216	35.72	140.14	Train Station
2217	-33.45	-70.69	Subway
2218	13.76	100.49	Field
2219	35.17	136.91	Mall
2220	34.78	135.63	Train Station
2221	34.69	135.53	Train Station
2222	35.70	139.98	Train Station
2223	3.01	101.78	Burger Joint
2224	3.01	101.79	Home (private)
2225	35.68	139.74	Subway
2226	39.32	-76.45	Road
2227	35.78	139.90	Train Station
2228	-12.15	-77.02	Bakery
2229	-12.15	-77.02	Bus Station
2230	-6.91	107.60	Train Station
2231	-33.45	-70.68	Train Station
2232	-33.59	-70.70	Train Station
2233	41.02	29.13	Furniture / Home Store
2234	41.01	29.03	Building
2235	59.62	17.85	Home (private)
2236	59.62	17.85	Grocery Store
2237	-33.51	-70.76	Subway
2238	43.08	141.31	Train Station
2239	3.58	98.67	Mall
2240	3.58	98.67	Multiplex
2241	35.63	139.79	Train Station
2242	35.70	139.58	Train Station
2243	-6.15	106.89	Mall
2244	-6.15	106.89	Multiplex
2245	41.04	29.01	Other Great Outdoors
2246	13.76	100.57	Subway
2247	34.70	135.53	Train Station
2248	35.61	139.73	Train Station
2249	3.15	101.71	Neighborhood
2250	3.15	101.71	Food Truck
2251	-6.89	107.60	Mall
2252	53.96	-1.09	Train Station
2253	52.52	13.41	Train Station
2254	52.53	13.44	Home (private)
2255	-19.93	-43.95	Mall
2256	-19.93	-43.94	Plaza
2257	-23.50	-46.52	Speakeasy
2258	3.17	101.74	Wings Joint
2259	3.16	101.75	Soccer Field
2260	51.69	5.29	Train Station
2261	51.59	4.78	Train Station
2262	40.98	29.02	Neighborhood
2263	-33.52	-70.60	Mall
2264	42.82	-1.64	Bar
2265	-38.73	-72.61	Mall
2266	-38.74	-72.59	Clothing Store
2267	41.09	29.06	Breakfast Spot
2268	-33.52	-70.60	Subway
2269	35.54	139.44	Bus Line
2270	-33.46	-70.72	Bus Station
2271	9.38	-83.71	Office
2272	9.37	-83.70	Home (private)
2273	-33.40	-70.58	Mall
2274	-33.36	-70.52	Mall
2275	-23.67	-70.40	Grocery Store
2276	-23.45	-70.44	Airport
2277	35.67	139.70	Train Station
2278	28.38	-81.55	Theme Park
2279	28.42	-81.58	Theme Park
2280	40.88	-74.12	Home (private)
2281	34.68	135.18	Train Station
2282	-23.56	-46.66	Road
2283	14.58	-60.98	Other Great Outdoors
2284	39.56	-84.30	Electronics Store
2285	39.36	-84.59	Home (private)
2286	-23.63	-46.66	Airport
2287	-12.09	-76.98	Mall
2288	34.70	137.73	Smoke Shop
2289	34.72	137.71	Elementary School
2290	9.93	-84.06	Mall
2291	9.93	-84.05	Other Great Outdoors
2292	10.00	-84.20	Airport
2293	9.93	-84.08	Bus Line
2294	9.87	-83.92	Other Great Outdoors
2295	35.71	139.78	Train Station
2296	35.33	139.35	Train Station
2297	-23.55	-46.63	Subway
2298	35.71	139.78	Platform
2299	35.63	139.79	Convention Center
2300	35.63	139.80	Convention Center
2301	32.74	-117.06	Gym / Fitness Center
2302	32.77	-117.07	College Residence Hall
2303	40.76	-73.99	Plaza
2304	-1.46	-48.48	Home (private)
2305	-29.99	-51.18	Airport
2306	-29.92	-51.15	Residential Building (Apartment / Condo)
2307	35.59	139.67	Train Station
2308	35.73	139.59	Train Station
2309	-23.53	-46.68	General Entertainment
2310	-23.44	-46.55	Home (private)
2311	43.06	141.35	Subway
2312	27.33	-82.51	Home (private)
2313	3.05	101.50	Bus Station
2314	35.87	140.04	Train Station
2315	35.90	140.06	Train Station
2316	35.93	140.14	Train Station
2317	36.01	140.16	Train Station
2318	34.92	135.70	Train Station
2319	34.73	135.50	Train Station
2320	13.70	100.48	Home (private)
2321	-23.60	-46.56	Home (private)
2322	-23.58	-46.62	Residential Building (Apartment / Condo)
2323	33.59	130.42	Train Station
2324	47.50	19.11	Bus Station
2325	-25.44	-49.32	Mall
2326	-25.43	-49.30	Residential Building (Apartment / Condo)
2327	-25.44	-49.31	Home (private)
2328	35.29	139.58	Train Station
2329	35.30	139.57	Shrine
2330	3.15	101.70	Bus Station
2331	3.14	101.74	Mall
2332	3.10	101.71	Residential Building (Apartment / Condo)
2333	33.98	-118.12	Parking
2334	35.74	139.65	Train Station
2335	35.74	139.65	Train Station
2336	33.69	-117.88	Lake
2337	-33.44	-70.64	Neighborhood
2338	-33.44	-70.63	Park
2339	14.59	121.03	Home (private)
2340	3.11	101.73	Flea Market
2341	-11.98	-77.06	Bus Station
2342	-12.09	-77.00	Train Station
2343	41.00	28.87	Neighborhood
2344	36.07	139.68	Train Station
2345	-33.44	-70.64	Performing Arts Venue
2346	-6.13	106.71	Home (private)
2347	-6.13	106.66	Airport
2348	-6.89	107.58	Building
2349	1.51	103.65	Home (private)
2350	3.02	101.45	Home (private)
2351	33.59	130.42	Train Station
2352	33.59	130.40	Concert Hall
2353	-6.89	107.60	Multiplex
