itemId	latitude	longitude
12805	-8.72	115.18
12806	-6.24	106.63
12807	-6.24	106.63
12808	51.22	4.40
12809	51.15	4.15
12810	39.95	32.83
12811	39.93	32.82
12812	3.15	101.71
12813	2.98	101.66
12814	3.16	101.61
12815	36.99	35.34
12816	37.00	35.32
12817	38.46	27.10
12818	38.45	27.10
12819	34.10	-118.34
12820	34.10	-118.34
12821	40.94	29.32
12822	41.07	29.06
12823	41.08	29.04
12824	41.00	28.86
12825	39.54	28.01
12826	39.66	27.91
12827	41.04	29.01
12828	41.04	29.00
12829	-33.43	-70.64
12830	33.84	131.03
12831	2.16	102.34
12832	35.63	139.79
12833	35.43	139.40
12834	35.43	139.40
12835	35.43	139.40
12836	35.59	139.57
12837	41.06	29.04
12838	40.97	29.05
12839	35.68	139.88
12840	35.70	139.58
12841	3.16	101.70
12842	-6.11	106.69
12843	51.54	-0.01
12844	51.54	-0.01
12845	28.44	77.30
12846	34.98	135.94
12847	35.54	139.53
12848	3.21	101.62
12849	3.59	98.66
12850	3.59	98.65
12851	13.82	100.61
12852	-23.31	-45.97
12853	35.70	139.77
12854	13.89	100.55
12855	3.21	101.75
12856	2.86	101.79
12857	34.60	135.70
12858	3.11	101.54
12859	-6.25	106.87
12860	40.96	29.08
12861	41.03	29.13
12862	41.03	29.13
12863	40.97	29.04
12864	42.68	13.76
12865	42.68	13.76
12866	-23.55	-46.64
12867	-23.55	-46.64
12868	3.15	101.70
12869	3.13	101.62
12870	40.76	-73.99
12871	40.76	-73.98
12872	38.90	-77.00
12873	40.69	30.27
12874	40.97	29.08
12875	3.15	101.71
12876	38.43	27.14
12877	-23.48	-46.64
12878	36.11	140.10
12879	-6.90	107.62
12880	55.75	37.59
12881	55.75	37.59
12882	3.07	101.54
12883	3.11	101.65
12884	-5.12	119.42
12885	-19.92	-43.90
12886	-19.91	-43.90
12887	-19.91	-43.90
12888	34.70	135.53
12889	38.40	27.09
12890	38.40	27.08
12891	-6.22	106.83
12892	-6.20	106.84
12893	29.34	48.00
12894	41.04	29.01
12895	41.03	28.98
12896	35.61	139.73
12897	-30.03	-51.16
12898	40.19	29.06
12899	41.02	28.97
12900	40.98	29.04
12901	35.19	129.06
12902	37.53	126.88
12903	40.75	31.45
12904	40.75	30.70
12905	32.83	-117.17
12906	36.32	139.62
12907	-1.43	-48.47
12908	35.03	136.00
12909	-33.53	-70.68
12910	-33.37	-70.71
12911	41.07	29.02
12912	41.08	29.03
12913	-33.43	-70.62
12914	48.89	2.34
12915	35.17	136.89
12916	35.16	136.96
12917	30.44	-91.02
12918	35.43	139.56
12919	-23.58	-46.70
12920	40.96	29.08
12921	51.56	-0.11
12922	55.76	37.63
12923	2.74	101.72
12924	43.06	141.35
12925	41.05	29.00
12926	41.00	29.08
12927	40.97	29.08
12928	-8.72	115.17
12929	-8.72	115.17
12930	41.11	29.21
12931	1.30	103.85
12932	55.76	37.66
12933	55.83	49.15
12934	55.84	49.12
12935	39.78	30.52
12936	3.09	101.67
12937	3.05	101.58
12938	-25.44	-49.28
12939	-25.29	-57.61
12940	-25.28	-57.64
12941	30.25	-97.75
12942	-33.03	-71.63
12943	3.22	101.45
12944	41.05	29.02
12945	41.05	29.03
12946	41.04	29.01
12947	39.74	-105.18
12948	1.29	103.83
12949	1.30	103.85
12950	40.76	-73.98
12951	-23.65	-70.40
12952	-12.09	-77.06
12953	-12.76	-76.60
12954	6.14	100.37
12955	6.14	100.37
12956	41.03	28.98
12957	-22.88	-43.11
12958	40.98	28.87
12959	55.59	37.73
12960	40.96	29.11
12961	6.04	116.13
12962	-15.83	-47.95
12963	-15.83	-47.95
12964	41.17	29.06
12965	19.60	-99.20
12966	41.13	29.09
12967	-23.67	-46.46
12968	-23.67	-46.46
12969	-23.71	-46.41
12970	-6.24	106.63
12971	40.78	30.40
12972	40.78	30.40
12973	49.28	-123.12
12974	49.28	-123.12
12975	0.55	123.06
12976	29.57	-97.94
12977	41.07	29.04
12978	-25.43	-49.26
12979	1.35	103.87
12980	1.39	103.89
12981	40.99	28.85
12982	40.98	28.85
12983	40.98	28.85
12984	-23.66	-46.68
12985	51.51	-0.09
12986	51.50	-0.07
12987	19.44	-99.18
12988	19.41	-99.17
12989	51.50	7.10
12990	39.95	-75.16
12991	39.32	-84.43
12992	39.14	-84.42
12993	40.87	29.23
12994	41.05	29.01
12995	41.05	29.03
12996	45.48	9.12
12997	3.11	101.63
12998	3.11	101.62
12999	-7.29	112.73
13000	39.78	30.51
13001	41.05	29.01
13002	52.52	13.41
13003	52.53	13.44
13004	3.07	101.69
13005	3.09	101.68
13006	40.75	30.41
13007	40.78	30.39
13008	55.91	37.40
13009	55.88	37.45
13010	-31.43	-64.18
13011	-31.41	-64.49
13012	-25.44	-49.28
13013	3.12	101.74
13014	3.11	101.73
13015	-19.97	-43.94
13016	-19.93	-43.94
13017	-22.88	-43.56
13018	-22.88	-43.47
13019	25.25	55.36
13020	26.27	50.63
13021	36.08	-78.95
13022	39.74	-75.04
13023	39.74	-75.04
13024	-23.50	-46.52
13025	42.37	-71.02
13026	41.08	29.04
13027	29.21	48.10
13028	29.21	48.10
13029	29.21	48.07
13030	43.04	-75.87
13031	9.01	-79.50
13032	38.43	27.13
13033	38.44	27.14
13034	41.01	28.98
13035	41.04	28.98
13036	-22.91	-43.11
13037	-22.91	-43.10
13038	-25.51	-49.26
13039	-25.43	-49.31
13040	-23.54	-46.63
13041	-23.56	-46.64
13042	41.16	27.82
13043	41.15	27.83
13044	-23.65	-46.53
13045	-23.65	-46.53
13046	-36.92	-73.03
13047	19.40	-99.24
13048	22.28	-97.85
13049	22.29	-97.80
13050	-29.17	-51.19
13051	5.47	100.24
13052	5.42	100.34
13053	52.31	4.76
13054	-19.96	-43.91
13055	-19.94	-43.93
13056	40.96	29.08
13057	40.98	28.68
13058	39.47	-0.38
13059	40.19	29.06
13060	40.18	29.06
13061	40.19	29.06
13062	20.68	-103.34
13063	2.24	102.53
13064	2.76	101.85
13065	1.29	103.85
13066	41.08	29.03
13067	39.24	-84.87
13068	6.24	-75.56
13069	41.04	28.98
13070	40.77	-74.15
13071	1.59	110.32
13072	-30.14	-51.23
13073	55.74	37.57
13074	-2.50	-44.29
13075	-8.05	-34.90
13076	-23.52	-46.70
13077	40.99	28.87
13078	-23.61	-46.78
13079	39.12	-94.82
13080	-5.15	119.42
13081	52.40	-1.51
13082	52.45	-1.73
13083	53.01	-2.18
13084	53.41	-2.16
13085	41.10	28.81
13086	41.10	28.81
13087	40.96	28.83
13088	3.56	98.63
13089	4.66	-74.12
13090	4.60	-74.07
13091	9.93	-84.08
13092	40.99	28.87
13093	49.19	-123.18
13094	40.52	-111.99
13095	40.55	-111.90
13096	56.83	60.60
13097	56.83	60.60
13098	56.84	60.60
13099	56.84	60.68
13100	-38.73	-72.61
13101	-38.73	-72.61
13102	51.59	4.78
13103	51.80	4.72
13104	39.29	-76.61
13105	48.21	16.37
13106	48.21	16.37
13107	42.81	-86.02
13108	40.99	29.03
13109	40.95	29.10
13110	4.70	-74.10
13111	38.90	-77.03
13112	38.90	-77.04
13113	38.89	-77.04
13114	38.89	-77.04
13115	58.01	56.24
13116	58.01	56.24
13117	58.02	56.23
13118	40.97	29.07
13119	40.96	29.08
13120	40.93	29.12
13121	-23.50	-46.85
13122	42.82	-1.64
13123	40.98	29.05
13124	3.16	101.77
13125	-33.52	-70.60
13126	25.65	-100.34
13127	25.64	-100.32
13128	51.52	-0.14
13129	-23.56	-46.64
13130	-23.55	-46.66
13131	-3.77	-38.48
13132	32.87	-96.77
13133	32.80	-96.79
13134	-33.42	-70.61
13135	17.99	-92.97
13136	18.01	-92.92
13137	40.99	29.03
13138	-23.54	-46.64
13139	39.91	32.78
13140	-8.67	115.22
13141	-8.67	115.22
13142	55.75	37.62
13143	55.76	37.62
13144	55.76	37.63
13145	55.77	37.63
13146	-33.43	-70.65
13147	-33.43	-70.65
13148	41.04	28.98
13149	19.17	-96.13
13150	19.16	-96.11
13151	41.03	28.98
13152	55.76	37.41
13153	55.74	37.61
13154	40.96	28.82
13155	40.96	28.82
13156	37.52	126.91
13157	37.54	126.95
13158	-33.48	-70.66
13159	-22.91	-43.18
13160	-22.91	-43.18
13161	0.02	-51.07
13162	55.77	37.63
13163	-33.43	-70.54
13164	36.07	-115.25
13165	19.49	-99.13
13166	40.89	14.27
13167	40.97	29.07
13168	39.92	32.83
13169	39.92	32.83
13170	39.87	32.73
13171	40.99	29.03
13172	40.98	29.02
13173	39.89	32.79
13174	39.89	32.79
13175	-0.05	-51.18
13176	0.03	-51.06
13177	41.01	29.04
13178	40.97	29.04
13179	25.67	-100.35
13180	41.14	29.06
13181	-19.78	-43.95
13182	-19.64	-43.89
13183	40.98	28.72
13184	59.34	18.07
13185	3.48	-76.53
13186	3.48	-76.53
13187	-21.21	-47.77
13188	-21.14	-47.86
13189	-23.66	-46.46
13190	19.42	-99.15
13191	19.43	-99.16
13192	41.04	28.93
13193	41.09	29.01
13194	41.09	29.02
13195	-3.75	-38.49
13196	-33.03	-71.56
13197	19.04	-98.20
13198	19.32	-98.24
13199	55.76	37.58
13200	55.76	37.60
13201	55.76	37.62
13202	55.76	37.60
13203	55.75	37.61
13204	-22.92	-43.24
13205	41.03	28.98
13206	-33.57	-70.70
13207	-25.37	-49.08
13208	-25.40	-49.27
13209	41.08	29.04
13210	40.97	29.04
13211	-15.79	-47.88
13212	51.42	5.54
13213	-23.57	-46.65
13214	-7.80	110.36
13215	-7.78	110.37
13216	36.21	-86.69
13217	-22.34	-49.05
13218	-22.47	-48.99
13219	-23.64	-46.72
13220	-23.59	-46.72
13221	39.91	32.86
13222	39.91	32.86
13223	39.91	32.86
13224	35.70	139.77
13225	35.70	139.77
13226	3.12	101.68
13227	41.10	29.02
13228	41.05	28.99
13229	-23.68	-46.63
13230	40.75	-74.01
13231	40.76	-73.98
13232	35.54	139.44
13233	35.70	139.70
13234	35.56	139.46
13235	-33.42	-70.61
13236	-33.42	-70.61
13237	35.68	139.77
13238	34.70	137.73
13239	41.00	28.86
13240	41.03	29.03
13241	41.00	28.86
13242	41.03	28.98
13243	41.03	28.98
13244	-30.02	-51.16
13245	20.59	-100.39
13246	20.59	-100.39
13247	41.02	28.97
13248	0.03	-51.06
13249	40.96	29.08
13250	44.86	7.33
13251	9.38	-83.71
13252	9.37	-83.70
13253	-15.79	-47.88
13254	-15.79	-47.88
13255	-20.35	-40.28
13256	-20.34	-40.29
13257	-20.31	-40.29
13258	-23.50	-46.53
13259	41.03	28.97
13260	41.03	28.97
13261	-33.44	-70.64
13262	-41.47	-72.94
13263	-33.05	-71.61
13264	-32.94	-71.55
13265	-33.01	-71.55
13266	24.82	67.08
13267	19.43	-99.13
13268	-3.11	-60.02
13269	19.45	-99.06
13270	41.06	28.99
13271	21.28	-157.79
13272	13.73	100.59
13273	13.82	100.54
13274	-6.19	106.83
13275	-6.21	106.75
13276	24.12	-110.32
13277	41.01	28.98
13278	41.02	29.01
13279	1.26	103.82
13280	1.28	103.83
13281	40.97	29.04
13282	-22.97	-43.18
13283	-22.96	-43.18
13284	19.30	-99.19
13285	-1.45	-48.48
13286	-8.71	-63.90
13287	41.04	28.98
13288	39.92	32.86
13289	-6.23	106.61
13290	-23.56	-46.66
13291	41.00	28.94
13292	40.74	-73.99
13293	40.73	-74.02
13294	19.50	-99.25
13295	56.33	-2.78
13296	17.98	-92.94
13297	17.97	-92.95
13298	-25.45	-49.23
13299	-25.44	-49.24
13300	-23.56	-46.66
13301	40.76	-73.98
13302	40.96	29.07
13303	41.03	28.97
13304	41.08	29.03
13305	41.04	29.01
13306	55.74	37.61
13307	-20.33	-40.28
13308	40.88	-74.12
13309	-10.94	-37.06
13310	-10.95	-37.05
13311	-33.46	-70.58
13312	5.40	100.40
13313	5.42	100.34
13314	5.41	100.34
13315	37.24	27.67
13316	37.03	27.39
13317	-33.41	-70.63
13318	41.04	28.98
13319	41.03	28.97
13320	-7.25	112.72
13321	55.74	37.66
13322	41.05	29.03
13323	-21.20	-47.81
13324	41.03	28.97
13325	41.03	28.97
13326	19.28	-99.50
13327	0.01	-51.07
13328	-36.74	-73.09
13329	-36.82	-73.02
13330	40.99	29.02
13331	-33.44	-70.65
13332	-34.59	-58.41
13333	-1.45	-48.49
13334	-15.83	-47.96
13335	55.80	37.48
13336	55.67	37.28
13337	55.73	37.60
13338	19.31	-99.63
13339	39.61	-76.01
13340	34.50	-79.31
13341	34.07	-84.48
13342	34.08	-84.50
13343	34.08	-84.50
13344	32.93	-96.82
13345	-33.01	-71.56
13346	-33.02	-71.56
13347	-29.76	-51.15
13348	-30.04	-51.22
13349	-29.77	-51.15
13350	14.55	121.05
13351	14.53	120.98
13352	-30.02	-51.19
13353	-30.02	-51.18
13354	36.80	10.18
13355	41.03	28.95
13356	41.05	29.03
13357	-23.64	-70.40
13358	41.01	28.62
13359	41.05	29.03
13360	40.20	-8.41
13361	-12.15	-77.02
13362	-12.15	-77.02
13363	-23.56	-46.64
13364	-33.51	-70.61
13365	-5.02	-42.81
13366	9.03	-79.51
13367	-33.53	-70.66
13368	-33.53	-70.66
13369	-33.01	-71.55
13370	-3.09	-60.06
13371	-3.09	-60.06
13372	-3.11	-60.05
13373	-7.81	110.36
13374	-7.79	110.36
13375	40.22	28.98
13376	40.21	28.99
13377	-32.84	-70.61
13378	-32.84	-70.60
13379	-32.96	-71.55
13380	-33.13	-71.56
13381	34.80	134.68
13382	34.83	134.69
13383	29.33	48.02
13384	41.00	29.10
13385	37.94	23.64
13386	37.98	23.71
13387	41.11	29.03
13388	41.06	29.03
13389	40.99	29.03
13390	39.69	-75.52
13391	-3.13	-59.98
13392	40.99	29.03
13393	39.56	-84.30
13394	39.50	-84.36
13395	39.36	-84.59
13396	-23.53	-46.68
13397	-1.43	-48.46
13398	35.34	139.49
13399	-23.68	-46.68
13400	41.05	29.00
13401	41.02	29.00
13402	-33.41	-70.60
13403	40.14	-75.12
13404	40.15	-75.11
13405	19.51	-96.88
13406	-19.97	-43.96
13407	-5.15	-37.36
13408	-4.53	-37.70
13409	39.91	32.86
13410	19.41	-99.17
13411	35.63	139.79
13412	-15.88	-47.82
13413	-19.93	-43.93
13414	41.03	28.97
13415	64.07	-21.97
13416	-6.12	106.79
13417	-23.54	-46.31
13418	35.54	139.52
13419	14.55	121.00
13420	19.31	-99.13
13421	14.55	121.03
13422	35.15	136.93
13423	35.15	136.93
13424	37.57	126.90
13425	37.57	126.90
13426	-33.60	-70.71
13427	13.74	100.53
13428	34.70	137.73
13429	34.72	137.71
13430	-26.29	-48.85
13431	17.42	102.77
13432	-12.09	-77.03
13433	-12.10	-77.03
13434	-34.59	-58.41
13435	-34.59	-58.41
13436	-23.62	-46.70
13437	-23.62	-46.70
13438	55.76	37.60
13439	55.76	37.62
13440	55.74	37.61
13441	-29.77	-51.15
13442	-29.79	-51.17
13443	55.76	37.62
13444	-33.52	-70.60
13445	29.59	-95.62
13446	-23.53	-46.68
13447	-23.17	-46.89
13448	-22.85	-47.06
13449	34.90	135.81
13450	-12.09	-77.03
13451	-12.06	-77.04
13452	-11.99	-77.06
13453	-15.83	-47.96
13454	-33.44	-70.68
13455	-1.37	-48.40
13456	10.63	-85.44
13457	9.98	-84.84
13458	9.87	-83.90
13459	41.07	29.02
13460	42.89	-112.47
13461	-33.00	-71.55
13462	19.54	-96.91
13463	-3.76	-38.49
13464	-8.10	-34.93
13465	-5.90	-35.25
13466	-5.86	-35.21
13467	29.59	-95.63
13468	29.53	-95.49
13469	-30.03	-51.21
13470	9.05	-79.45
13471	38.23	140.88
13472	38.23	140.88
13473	42.93	-87.94
13474	-33.64	-70.35
13475	32.71	-117.16
13476	32.71	-117.16
13477	34.71	135.58
13478	3.17	101.69
13479	-8.04	-34.91
13480	-8.04	-34.91
13481	36.07	139.68
13482	3.42	101.79
13483	3.18	101.61
13484	3.21	101.61
13485	3.16	101.61
13486	-33.12	-71.56
13487	-1.35	-48.45
13488	-33.04	-71.52
13489	-33.02	-71.55
13490	-33.02	-71.56
13491	34.09	-117.91
13492	19.25	-99.09
13493	35.78	139.72
13494	35.71	139.78
13495	9.99	-84.15
13496	9.95	-84.11
13497	29.74	-95.46
13498	29.75	-95.49
13499	38.44	27.14
13500	38.32	27.14
13501	39.95	-75.13
13502	39.95	-75.16
13503	-33.51	-70.61
13504	34.70	135.50
13505	34.69	135.56
13506	19.42	-99.17
13507	19.41	-99.17
13508	19.41	-99.10
13509	20.68	-88.57
13510	34.43	135.24
13511	34.58	135.47
13512	34.70	137.74
13513	-6.19	106.73
13514	35.28	139.21
13515	34.53	135.72
13516	35.71	139.78
13517	-3.09	-60.05
13518	-6.15	106.80
13519	-6.14	106.79
13520	3.02	101.72
13521	19.40	-99.15
13522	-33.69	-70.72
13523	35.63	139.80
13524	2.94	101.90
13525	35.70	139.77
13526	22.27	-97.87
13527	22.25	-97.85
13528	-23.56	-46.66
13529	-23.57	-46.65
13530	32.74	-117.06
13531	32.77	-117.07
13532	-0.61	-47.37
13533	-0.60	-47.30
13534	-34.45	-58.73
13535	-34.31	-59.09
13536	4.66	-74.06
13537	36.11	-115.17
13538	36.11	-115.17
13539	41.08	29.04
13540	41.08	29.04
13541	1.49	124.85
13542	1.49	124.83
13543	-33.44	-70.64
13544	-33.44	-70.64
13545	-1.46	-48.50
13546	-1.46	-48.50
13547	-1.46	-48.48
13548	37.79	-122.41
13549	44.74	-85.58
13550	41.07	29.01
13551	41.07	29.05
13552	3.07	101.50
13553	-6.14	106.81
13554	53.23	7.45
13555	19.51	-99.23
13556	40.76	-73.99
13557	14.54	120.99
13558	40.76	-73.95
13559	40.75	-73.99
13560	9.93	-84.05
13561	42.37	-71.06
13562	42.37	-71.06
13563	-23.26	-47.28
13564	-15.82	-47.98
13565	-15.82	-47.98
13566	55.76	37.61
13567	3.07	101.61
13568	19.24	-99.12
13569	21.00	-89.57
13570	3.08	101.55
13571	-3.06	-59.99
13572	0.03	-51.06
13573	19.44	-99.20
13574	36.02	139.99
13575	19.43	-99.20
13576	19.37	-99.15
13577	-29.92	-51.15
13578	-23.52	-46.62
13579	40.96	29.10
13580	37.83	-122.29
13581	37.84	-122.28
13582	-3.81	-38.48
13583	35.67	139.82
13584	35.68	139.83
13585	3.58	98.67
13586	3.59	98.68
13587	35.77	139.42
13588	19.30	-99.21
13589	3.08	101.58
13590	19.53	-96.92
13591	19.55	-96.93
13592	19.53	-96.92
13593	33.81	-117.92
13594	33.81	-117.92
13595	35.72	139.86
13596	19.41	-99.18
13597	-6.40	-38.86
13598	-6.36	-39.30
13599	1.48	124.83
13600	-3.12	-60.03
13601	-3.09	-60.01
13602	35.59	139.63
13603	33.83	-84.29
13604	35.58	139.71
13605	35.70	139.77
13606	35.70	139.77
13607	1.26	103.82
13608	40.74	-73.99
13609	-22.90	-43.18
13610	-23.00	-43.36
13611	35.63	139.64
13612	35.70	139.77
13613	35.69	139.71
13614	20.57	-100.47
13615	20.30	-99.93
13616	35.64	139.86
13617	35.63	139.62
13618	44.86	-93.24
13619	-3.10	-60.03
13620	-3.10	-60.03
13621	-3.10	-60.03
13622	14.58	121.06
13623	-33.43	-70.64
13624	35.63	139.74
13625	34.99	135.76
13626	35.02	135.76
13627	40.99	29.12
13628	-7.37	112.79
13629	-23.35	-46.84
13630	-23.44	-46.55
13631	-29.14	-51.52
13632	34.69	135.18
13633	34.69	135.19
13634	-19.84	-44.02
13635	-22.99	-43.20
13636	51.14	4.38
13637	51.14	4.35
13638	33.80	-117.91
13639	-23.58	-46.59
13640	-23.55	-46.64
13641	35.73	139.96
13642	19.43	-99.17
13643	-32.79	-71.20
13644	-33.01	-71.55
13645	3.06	101.53
13646	43.06	141.35
13647	-26.92	-49.12
13648	-26.91	-49.08
13649	35.34	-93.98
13650	3.16	101.74
13651	3.16	101.76
13652	3.16	101.75
13653	9.05	-79.45
13654	-3.76	-38.56
13655	-3.77	-38.57
13656	-3.73	-38.50
13657	35.72	139.48
13658	-3.10	-60.05
13659	35.66	139.70
13660	-2.16	-79.89
13661	-20.46	-54.61
13662	7.94	-80.42
13663	3.22	101.73
13664	41.08	29.02
13665	41.04	28.98
13666	6.23	-75.60
13667	6.21	-75.57
13668	6.21	-75.57
13669	40.74	-74.01
13670	40.76	-73.99
13671	3.15	101.74
13672	3.12	101.64
13673	35.67	139.80
13674	-30.04	-51.22
13675	-33.46	-70.66
13676	-22.32	-49.06
13677	14.62	101.41
13678	14.54	101.40
13679	1.45	103.77
13680	19.41	-99.18
13681	19.41	-99.18
13682	19.41	-99.17
13683	-12.01	-77.06
13684	-12.06	-77.04
13685	-11.49	-77.21
13686	14.61	-61.06
13687	14.62	-61.08
13688	2.85	101.81
13689	1.37	103.90
13690	1.30	103.85
13691	29.59	-98.62
13692	29.42	-98.49
13693	-18.91	-48.28
13694	33.91	-84.49
13695	-36.80	-73.07
13696	-23.66	-46.72
13697	-12.09	-76.98
13698	-12.09	-76.98
13699	41.53	-93.56
13700	35.87	140.04
13701	35.90	140.06
13702	35.93	140.14
13703	36.01	140.16
13704	-6.90	107.62
13705	-6.86	107.56
13706	-33.43	-70.62
13707	-6.12	106.65
13708	13.70	100.48
13709	35.66	139.76
13710	-25.44	-49.28
13711	19.36	-99.07
13712	19.34	-99.14
13713	35.16	126.88
13714	37.15	127.07
13715	37.50	126.88
13716	37.48	126.80
13717	35.74	139.39
13718	35.75	139.38
13719	0.04	-51.05
13720	0.04	-51.05
13721	35.61	139.64
13722	-23.57	-46.71
13723	38.27	140.87
13724	38.26	140.88
13725	10.03	-84.22
13726	9.94	-84.15
13727	35.73	139.77
13728	35.61	139.69
13729	3.58	98.67
13730	3.59	98.68
13731	-33.53	-70.78
13732	-33.52	-70.72
13733	35.20	129.06
13734	-33.43	-70.64
13735	10.29	123.90
13736	-33.43	-70.63
13737	4.81	-75.68
13738	-33.39	-70.55
13739	-33.42	-70.58
13740	3.25	101.74
13741	35.48	139.63
13742	-33.42	-70.61
13743	-33.39	-70.57
13744	19.43	-99.14
13745	30.06	31.25
13746	30.04	31.24
13747	-25.43	-49.30
13748	-25.44	-49.31
13749	42.32	-83.22
13750	42.33	-83.05
13751	19.35	-99.16
13752	14.58	121.06
13753	34.99	137.01
13754	35.17	136.89
13755	35.17	136.88
13756	34.69	135.53
13757	-23.62	-46.68
13758	3.15	101.75
13759	3.14	101.75
13760	35.14	-90.05
13761	35.14	-90.05
13762	0.02	-51.06
13763	31.21	121.46
13764	31.21	121.46
13765	37.79	-122.40
13766	37.79	-122.39
13767	37.79	-122.40
13768	0.04	-51.08
13769	-6.91	107.61
13770	-6.93	107.64
13771	-6.25	106.94
13772	-6.19	106.84
13773	42.95	-88.05
13774	3.14	101.74
13775	-2.93	104.77
13776	-2.93	104.77
13777	34.72	135.36
13778	34.65	135.52
13779	35.01	135.68
13780	35.01	135.68
13781	-32.97	-71.50
13782	-5.24	105.18
13783	-12.13	-76.99
13784	-22.84	-47.03
13785	-22.88	-47.07
13786	-19.92	-43.95
13787	14.55	121.04
13788	14.55	121.02
13789	36.22	139.11
13790	36.32	139.01
13791	19.43	-99.18
13792	19.44	-99.20
13793	42.73	143.21
13794	-33.45	-70.62
13795	-33.46	-70.62
13796	37.48	127.01
13797	3.10	101.71
13798	3.09	101.74
13799	-7.80	110.36
13800	-7.77	110.38
13801	-33.40	-70.58
13802	33.98	-118.12
13803	35.52	139.57
13804	37.56	126.98
13805	37.53	126.97
13806	-8.62	115.22
13807	35.66	139.70
13808	35.66	139.70
13809	25.68	-100.29
13810	25.69	-100.32
13811	20.53	-103.30
13812	40.74	-73.61
13813	40.70	-73.84
13814	-33.44	-70.64
13815	-1.44	-48.49
13816	14.66	121.03
13817	-6.91	107.60
13818	13.72	100.59
13819	-23.56	-46.66
13820	-23.56	-46.69
13821	-37.82	144.97
13822	-37.82	144.96
13823	-32.76	-70.72
13824	-7.79	110.37
13825	5.46	100.30
13826	-23.56	-46.65
13827	-6.33	107.13
13828	3.16	101.71
13829	3.21	101.64
13830	13.79	100.32
13831	37.51	127.10
13832	37.51	127.10
13833	-33.44	-70.64
13834	34.70	135.50
13835	37.91	140.58
13836	2.21	102.25
13837	37.56	126.99
13838	37.57	126.98
13839	56.86	60.61
13840	3.63	98.68
13841	-6.15	106.92
13842	-6.89	107.58
13843	3.53	98.67
13844	-6.20	106.82
13845	2.20	102.25
13846	-3.04	-59.97
13847	1.49	103.76
13848	34.70	137.41
13849	34.71	137.39
13850	-23.54	-46.47
13851	-23.55	-46.61
13852	3.16	101.71
13853	3.17	101.70
13854	36.10	-115.18
13855	36.12	-115.17
13856	36.11	-115.17
13857	1.57	110.30
13858	35.55	139.67
13859	35.56	139.67
13860	-22.76	-43.46
13861	3.16	101.66
13862	43.07	141.35
13863	43.10	141.28
13864	43.10	141.28
13865	43.07	141.33
13866	38.92	-77.02
13867	38.89	-77.04
13868	38.89	-77.05
13869	32.91	129.92
13870	35.70	139.75
13871	35.69	139.75
13872	33.81	-117.92
13873	33.80	-117.92
13874	33.80	-117.92
13875	-23.54	-46.65
13876	14.56	121.01
13877	14.58	121.07
13878	13.77	100.49
13879	13.77	100.57
13880	5.33	100.31
13881	19.30	-99.19
13882	19.29	-99.17
13883	-12.14	-77.02
13884	44.79	-93.22
13885	14.42	121.03
13886	35.66	139.78
13887	4.62	101.12
13888	4.63	101.12
13889	13.76	100.57
13890	19.37	-99.17
13891	19.43	-99.20
13892	-22.89	-47.03
13893	11.93	121.95
13894	35.72	139.77
13895	35.71	139.78
13896	55.83	37.63
13897	1.51	103.65
13898	47.62	-122.35
13899	47.62	-122.35
13900	45.52	-122.69
13901	-8.71	115.19
13902	11.96	121.92
13903	14.57	121.11
13904	-6.16	106.91
13905	1.37	103.93
13906	35.70	139.77
13907	-23.22	-45.89
13908	35.64	139.68
13909	35.49	134.23
13910	39.78	30.51
13911	39.82	30.53
13912	19.16	-96.10
13913	35.17	136.88
13914	40.73	-74.00
13915	40.76	-73.98
13916	35.09	136.91
13917	34.85	137.36
13918	34.76	137.70
13919	3.07	101.49
13920	3.07	101.49
13921	3.07	101.48
13922	3.08	101.53
13923	3.08	101.53
13924	3.07	101.49
13925	3.15	101.71
13926	35.59	139.65
13927	35.59	139.65
13928	-15.90	-47.97
13929	-23.56	-46.66
13930	-19.89	-43.92
13931	-19.88	-44.01
13932	13.76	100.54
13933	1.54	110.34
13934	34.98	135.70
13935	34.85	135.62
13936	34.70	135.50
13937	34.31	134.06
13938	35.90	139.62
13939	45.63	8.71
13940	40.99	29.03
13941	35.17	136.88
13942	35.17	136.88
13943	19.37	-99.15
13944	5.95	116.07
13945	3.08	101.55
13946	3.58	98.67
13947	-1.59	103.61
13948	33.68	-117.86
13949	39.94	32.80
13950	39.92	32.85
13951	34.97	135.90
13952	34.98	135.90
13953	35.02	135.73
13954	-6.16	106.81
13955	-6.16	106.82
13956	19.33	-99.19
13957	36.00	139.67
13958	40.97	29.08
13959	40.99	29.03
13960	20.63	-87.06
13961	20.63	-87.07
13962	-30.03	-51.20
13963	3.15	101.59
13964	3.15	101.59
13965	3.14	101.61
13966	-6.11	106.74
13967	-6.18	106.79
13968	-7.00	110.43
13969	35.69	139.70
13970	33.55	130.46
13971	33.56	130.43
13972	1.38	103.96
13973	43.66	-70.26
13974	43.67	-70.28
13975	19.44	-99.14
13976	13.82	100.05
13977	35.65	139.64
13978	55.75	37.54
13979	-6.17	106.76
13980	-6.19	106.73
13981	10.31	123.89
13982	10.31	123.89
13983	10.31	123.90
13984	-6.89	107.60
13985	-6.95	107.59
13986	-0.04	-51.12
13987	-23.65	-46.85
13988	35.63	139.79
13989	19.42	-99.17
13990	19.36	-99.16
13991	3.42	101.79
13992	3.13	101.69
13993	35.20	136.23
